,name,text_clean,Category_New,x,y
1501,Resolution 191/2011 by National Civil Aviation Agency - Data,for the effect of thi resolut the reiter practic of infract will be character when prove in two consecut monthli remitt or three monthli remitt in a period of twelv consecut month,None,13.05575,8.375212
1502,Resolution 191/2011 by National Civil Aviation Agency - Data,for the purpos of thi resolut the violat foreseen in art 4th 5th and 6th will be consid seriou a they compromis inform essenti to the fulfil of the agenc 's institut object,None,12.178711,7.6463203
1503,Resolution 191/2011 by National Civil Aviation Agency - Data,anac may at ani time conduct audit request the present of ani document electron record air ticket and other inform necessari to verifi the consist and accuraci of the regist data,None,12.17193,10.808418
1504,Resolution 191/2011 by National Civil Aviation Agency - Data,thi resolut goe into effect on the date of it public,None,11.913837,7.865127
1505,Resolution 191/2011 by National Civil Aviation Agency - Data,ordin no 693/dgac of octob publish in the offici gazett of februari section page which approv civil aviat instruct,None,12.229898,7.4300046
1506,Resolution 191/2011 by National Civil Aviation Agency - Data,the order 77/dgac of march publish in the offici gazett of april section page which approv the civil aviat instruct and,None,12.232123,7.487576
1507,Resolution 191/2011 by National Civil Aviation Agency - Data,ordin no 78/dgac of march publish in the offici gazett of april section page which approv civil aviat instruct,None,12.242753,7.454891
1508,Regulation (RBAC) 119/2009 by National Civil Aviation Agency - Public Air Services,gener requir a no person may conduct ani oper of public air transport of passeng or cargo and/or postal bag accord to rbac or unless he is a brazilian and hold a concess or author from anac to oper public air transport a applic get an airlin transport compani certif ha oper specif where the author limit and procedur accord to which each kind of oper must be conduct are establish,A,9.413041,9.685545
1509,Regulation (RBAC) 119/2009 by National Civil Aviation Agency - Public Air Services,gener requir a no person may conduct ani oper of public air transport of passeng or cargo and/or postal bag accord to rbac or unless he is a brazilian and hold a concess or author from anac to oper public air transport a applic get an airlin transport compani certif ha oper specif where the author limit and procedur accord to which each kind of oper must be conduct are establish,A,9.393988,9.658138
1510,Regulation (RBAC) 119/2009 by National Civil Aviation Agency - Public Air Services,gener requir a no person may conduct ani oper of public air transport of passeng or cargo and/or postal bag accord to rbac or unless he is a brazilian and hold a concess or author from anac to oper public air transport a applic get an airlin transport compani certif ha oper specif where the author limit and procedur accord to which each kind of oper must be conduct are establish,A,9.352395,9.640926
1511,Regulation (RBAC) 119/2009 by National Civil Aviation Agency - Public Air Services,gener requir a no person may conduct ani oper of public air transport of passeng or cargo and/or postal bag accord to rbac or unless he is a brazilian and hold a concess or author from anac to oper public air transport a applic get an airlin transport compani certif ha oper specif where the author limit and procedur accord to which each kind of oper must be conduct are establish,A,9.383198,9.632172
1512,Regulation (RBAC) 119/2009 by National Civil Aviation Agency - Public Air Services,econom financi and legal requir all oper a the econom financi and legal requir necessari to obtain legal author to oper an air transport compani are establish in specif rule of anac 's superintend of air servic ssa anac requir that suffici capit be demonstr to cover cost alreadi gener or to be gener by the execut of approv train and mainten program includ expect oper cost alway consid a reserv for conting in order to determin the financi health of the applic,A,10.982029,9.564169
1513,Regulation (RBAC) 119/2009 by National Civil Aviation Agency - Public Air Services,wet lea and other arrang for air transport no holder of a certif issu under thi regul may enter into `` wet lea `` contract a lesse with a foreign airlin or ani other foreign person or with ani person not author to engag in public air transport servic a lessor,A,10.442462,9.361131
1514,Regulation (RBAC) 119/2009 by National Civil Aviation Agency - Public Air Services,wet lea and other arrang for air transport no holder of a certif issu under thi regul may enter into `` wet lea `` contract a lesse with a foreign airlin or ani other foreign person or with ani person not author to engag in public air transport servic a lessor,A,10.432787,9.382547
1515,Resolution 440/2017 by National Civil Aviation Agency - Register,oper involv airport declar by anac a coordin or of interest a defin in specif legisl requir the prior obtain of the correspond slot,A,13.634715,7.644499
1516,Resolution 440/2017 by National Civil Aviation Agency - Register,oper involv airport declar by anac a coordin or of interest a defin in specif legisl requir the prior obtain of the correspond slot,A,13.622729,7.63764
1517,Resolution 440/2017 by National Civil Aviation Agency - Register,oper involv airport declar by anac a coordin or of interest a defin in specif legisl requir the prior obtain of the correspond slot,A,13.669193,7.664441
1518,Resolution 440/2017 by National Civil Aviation Agency - Register,establish the rule for the registr process of air transport servic,None,10.971946,8.339482
1519,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid regular air servic public air transport servic offer to the gener public and oper accord to a previous publish schedul or with regular such that it constitut a systemat seri of easili identifi flight,None,10.172466,9.30947
1520,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid non-regular air servic public air transport servic that is not character a a regular air servic,None,10.340037,8.920934
1521,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid airlin legal entiti provid air transport servic a a mere market of the servic be in the latter case support by a commerci agreement,None,11.180037,9.2094965
1522,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid air oper legal entiti that effect perform the air oper,None,14.711656,8.916146
1523,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid flight stage minimum unit compos of the identif code of the airlin flight number airport of origin and destin and respect date of oper which identifi the provis of a particular air transport servic,None,10.015066,9.884626
1524,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid flight composit of one or more flight stage group by the airlin 's identif code and the flight number for a certain period of time,None,9.497273,10.403227
1525,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid registr flight stage regist with anac by the air oper with the intent of commerci or oper flight which obey basic requir under thi regul,None,14.754927,8.896486
1526,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid oper capac capac of the airfield in the process of aircraft passeng cargo and postal bag consid the establish technic and safeti condit and,None,12.976458,7.395545
1527,Resolution 440/2017 by National Civil Aviation Agency - Register,for the purpos of thi resolut it is consid oper condit set of administr measur through which the airport oper establish deadlin metric and methodolog for the alloc of the servic request for himself and for other requir for complianc with regular if applic and advertis system of administr document and alloc flight,None,10.206901,9.890548
1528,Resolution 440/2017 by National Civil Aviation Agency - Register,the procedur for registr and the calendar of activ for each season will be establish by mean of an ordin of the compet superintend,None,12.857693,9.258583
1529,Resolution 440/2017 by National Civil Aviation Agency - Register,anac by mean of an ordin may exempt non-regular air transport servic from registr,None,10.445797,8.732527
1530,Resolution 440/2017 by National Civil Aviation Agency - Register,the flight stage may onli be regist with anac after prior agreement of the air oper with the airport oper involv and with the air navig servic provid regard the use of the airport and aeronaut infrastructur requir for the plan period,None,9.745892,9.898442
1531,Resolution 440/2017 by National Civil Aviation Agency - Register,the offer of regular air transport servic depend on the prior registr with anac be admit the offer of servic in addit to the refer season work under the respons of the air oper and must be adjust befor the respect season,None,9.708188,10.745013
1532,Resolution 440/2017 by National Civil Aviation Agency - Register,airlin with share of code approv by anac have guarante the same market right in the case of servic regist by the air oper,None,9.796912,10.622286
1533,Resolution 440/2017 by National Civil Aviation Agency - Register,the current registr and the oper must be in line with the grant with the technical-oper condit of the air oper who perform it and the airport oper that receiv it and with the airport and aeronaut infrastructur alloc,None,10.178263,9.825287
1534,Resolution 440/2017 by National Civil Aviation Agency - Register,the registr impli that air and airport oper meet the technic oper safeti grant or other requir at ani time,None,14.636517,8.7307005
1535,Resolution 440/2017 by National Civil Aviation Agency - Register,if the air oper is commun or identifi ani factor that prevent the start or continu of oper it must immedi updat the record,None,13.234478,8.697369
1536,Resolution 440/2017 by National Civil Aviation Agency - Register,the registr of oper carri out by foreign air oper author to oper and oper in the countri will observ in addit to the provis of thi resolut the air servic agreement the instrument of understand and intern treati,None,14.702906,8.89303
1537,Resolution 440/2017 by National Civil Aviation Agency - Register,airport oper must publish their oper yard and termin capabl and oper condit accord to the calendar of activ consid the safeti and certif regul issu by anac,None,13.754465,7.976652
1538,Resolution 440/2017 by National Civil Aviation Agency - Register,the oper capabl of the runway and respect alloc rule establish in conjunct with air navig servic provid shall be publish by the airport oper,None,14.005267,8.482822
1539,Resolution 440/2017 by National Civil Aviation Agency - Register,the airport oper when alloc the infrastructur demand by the air oper for the perform of a flight stage must compli with the declar oper capabl the oper condit and the principl of equal transpar and non-discrimin,None,14.639929,8.877086
1540,Resolution 440/2017 by National Civil Aviation Agency - Register,the infrastructur alloc and not regist with anac and oper in disagr with the prior alloc or not start in the agre manner will be releas unilater by the airport oper,None,13.509119,8.3525305
1541,Resolution 440/2017 by National Civil Aviation Agency - Register,the land and takeoff time of the flight stage will be alloc at interv of five minut,None,11.222745,9.437935
1542,Resolution 440/2017 by National Civil Aviation Agency - Register,in addit to the capac refer to in art of thi resolut the airport oper shall publish and keep updat the list of alloc servic and the avail capac for the alloc of servic,None,12.573794,7.4512563
1543,Resolution 440/2017 by National Civil Aviation Agency - Register,"the public refer to in the caput is option for airport oper with process capac le than 15,000 fifteen thousand oper per year accord to the list determin in the previou year",None,10.926554,13.238364
1544,Resolution 440/2017 by National Civil Aviation Agency - Register,airport oper must keep avail for five year for inspect purpos the histori of all oper carri out at the airport regardless of whether they have been regist with anac or not,None,9.600331,10.300324
1545,Resolution 440/2017 by National Civil Aviation Agency - Register,art anac will make the composit of a conflict on an administr basi between air oper and airport oper,None,14.6570835,8.827922
1546,Resolution 440/2017 by National Civil Aviation Agency - Register,the deadlin and the form of commun of the process of alloc of airport infrastructur a well a the public to be made by the airport oper arrang in thi chapter will be establish in an ordin of the compet superintend,None,11.1415825,9.31919
1547,Resolution 440/2017 by National Civil Aviation Agency - Register,the follow amount of fine in reai r will be appli to air oper with their respect mitig and aggrav factor when they intent incur,None,11.6785,10.23191
1548,Resolution 440/2017 by National Civil Aviation Agency - Register,to the infract provid for in thi articl multipli factor `` `` shall appli in the case of an infring commit with aircraft whose maximum take-off weight is greater than twenty-f ton,None,10.4405985,11.03341
1549,Resolution 440/2017 by National Civil Aviation Agency - Register,if the weight provid for in § of thi articl is greater than one hundr ton multipli factor `` `` shall be appli altern,None,12.683681,8.931518
1550,Resolution 440/2017 by National Civil Aviation Agency - Register,recidivit infract after notifi are consid intent,None,13.572649,6.9639993
1551,Resolution 440/2017 by National Civil Aviation Agency - Register,the follow amount of fine in reai r will be appli to the airport oper with their respect valu for mitig and aggrav situat when they intent incur,None,11.812735,10.226595
1552,Resolution 440/2017 by National Civil Aviation Agency - Register,recur infract after be notifi are consid intent,None,13.450992,7.037858
1553,Resolution 440/2017 by National Civil Aviation Agency - Register,thi resolut will appli to air transport servic to be carri out from march,None,11.34563,8.061745
1554,Resolution 440/2017 by National Civil Aviation Agency - Register,it is declar the inapplic on march of ordin no 569/gc5 of septemb publish in the offici gazett of the union of septemb section page,None,12.273409,7.4251885
1555,Resolution 440/2017 by National Civil Aviation Agency - Register,thi resolut shall enter into forc on the date of it public,None,11.921246,8.073126
1556,Resolution 491/2018 by National Civil Aviation Agency - Brazilian companies,`` the brazilian air carrier must request anac to issu a frequenc alloc for intern flight the procedur compris the consult to the other brazilian air carrier if there are more interest compani than avail frequenc anac must alloc the frequenc a follow i up to of the avail frequenc must be equal alloc to entrant firm those with le than of total frequenc ii the remain frequenc must be equal alloc to all request in the event of a tie frequenc shall be alloc to i the air carrier without ani low usag frequenc ii the air carrier with the lowest market share after the alloc or iii by draw lot ``,A,9.746986,10.69536
1557,Resolution 491/2018 by National Civil Aviation Agency - Brazilian companies,`` the brazilian air carrier must request anac to issu a frequenc alloc for intern flight the procedur compris the consult to the other brazilian air carrier if there are more interest compani than avail frequenc anac must alloc the frequenc a follow i up to of the avail frequenc must be equal alloc to entrant firm those with le than of total frequenc ii the remain frequenc must be equal alloc to all request in the event of a tie frequenc shall be alloc to i the air carrier without ani low usag frequenc ii the air carrier with the lowest market share after the alloc or iii by draw lot ``,A,9.747457,10.669034
1558,Resolution 491/2018 by National Civil Aviation Agency - Brazilian companies,`` the brazilian air carrier must request anac to issu a frequenc alloc for intern flight the procedur compris the consult to the other brazilian air carrier if there are more interest compani than avail frequenc anac must alloc the frequenc a follow i up to of the avail frequenc must be equal alloc to entrant firm those with le than of total frequenc ii the remain frequenc must be equal alloc to all request in the event of a tie frequenc shall be alloc to i the air carrier without ani low usag frequenc ii the air carrier with the lowest market share after the alloc or iii by draw lot ``,A,9.685411,10.715699
1559,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,compani that oper schedul domest passeng air transport servic shall regist with anac until the last work day of the follow month the data on air fare sold in accord with the instruct to be issu by anac 's superintend of econom regul and market monitor,C,8.351828,10.292691
1560,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,the tariff for domest air freight and mail do not need to be regist with anac,C,10.523134,9.427138
1561,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,the nation and foreign compani that oper intern schedul air transport servic for passeng shall regist with anac until the last work day of the follow month the data of air fare sold in brazil correspond to the trip that start in brazil in accord with the instruct to be issu by anac 's superintend of econom regul and market monitor,C,8.305833,10.261876
1562,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,the tariff for intern air freight and mail do not need to be regist with anac,C,10.44447,9.5251465
1563,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,the registr of tariff for domest and intern schedul air servic is regul in the form of thi resolut,None,12.908515,7.6393456
1564,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,for the purpos of thi resolut a basic domest airfar is consid to be that correspond to the highest amount charg by the compani for a given connect in economi class and which is associ to the applic condit that allow more flexibl in it use in domest schedul air transport servic for passeng,None,9.8422575,10.759281
1565,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,the valu for domest air fare regist with anac and made avail to the gener public must be express in brazilian currenc,None,13.016729,8.15121
1566,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,the valu for intern fare regist with anac must be express in brazilian currenc or in u dollar,None,13.131603,8.212556
1567,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,anac may at ani time conduct audit request the present of ani document electron record air ticket and other inform necessari to verifi the consist and accuraci of the regist data,None,12.144341,10.870724
1568,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,the non-fulfil of the oblig establish in thi resolut will character an infract describ in art claus iii line `` u `` of law nr 7.565 of decemb 19th,None,11.797451,7.2326713
1569,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,thi resolut replac the disposit of art to and and the uniqu paragraph of art of ordin no 676/gc-5 of novemb publish in the feder offici gazett of decemb section page,None,12.2618065,7.3860793
1570,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,thi resolut goe into effect on juli 1st when it will be revok dac ordin no 447/dgac of may publish in the feder offici gazett of may section page and,None,12.029512,7.630584
1571,Resolution 140/2010 by National Civil Aviation Agency - Airport Tariff ,thi resolut goe into effect on juli 1st when it will be revok the portaria no 1.282/dgac of decemb 21st publish in the diário ofici da união of decemb 23rd section page,None,12.090978,7.595845
1572,Reglamento de Insumos para la Salud,the pharmaceut retail regist in a control book or in an automais system the name address and professional-licens number of the prescrib physician at the moment of the sale of medici whoe prescript is retain by the pharmaci it is unclear what happen to thi data and whether they might be sold directli or via specialis compani to pharmaceut compani,C,9.069631,12.087435
1573,Reglamento de la Ley General de Salud en Materia de Prestacion de Servicios de Atencion Medica,prescript of a medicin by a doctor must contain the doctor 's name the name of the institut that issu his/her profession titl the number of the profession certif issu by the compet educ author the address of the establish e.g a hospit or a pharmaci and the date of issu,C,12.537881,9.781291
1574,Acuerdo por el que se determinan los lineamientos a los que estara sujeta la venta y dispensacion de antibioticos,for prescript of antibiot pharmaci must regist among other data the name of the doctor prescrib the medicin hi or her professional-licens number and address,C,12.561346,9.794844
1575,Reglamento de Insumos para la Salud,when prescrib a medicin doctor can either prescrib the intern nonproprietari name inn defin by the who a a uniqu name that is global recognis and is public properti or the joint gener and distinct design brand name such a salbutamol and `` ventolin `` ibuprofen and `` advil `` or paracetamol and `` tylenol `` when doctor prescrib a distinct denomin pharmacist must follow the prescript and the medicin can onli be replac if the doctor expressli authoris it,Others,12.652503,9.733168
1576,Reglamento de Insumos para la Salud,when prescrib a medicin doctor can either prescrib the intern nonproprietari name inn defin by the who a a uniqu name that is global recognis and is public properti or the joint gener and distinct design brand name such a salbutamol and `` ventolin `` ibuprofen and `` advil `` or paracetamol and `` tylenol `` when doctor prescrib a distinct denomin pharmacist must follow the prescript and the medicin can onli be replac if the doctor expressli authoris it,Others,12.621882,9.772168
1577,Guia para las buenas practicas sanitarias en farmacias y consultorios,accord to cofepri 53.5 of all mexican pharmaci have a caf consult in these caf are provid at afford price or even for free while caf busi model may vari most doctor work at caf receiv some form of compens from the pharmaci be it through a fix salari a bonu or some other form of remuner caf gener belong to pharmaci chain and have expand rapidli in mexico a a result of the govern 's non-self-med polici known a the agreement that determin the guidelin for the sale and dispens of antibiot thi enact a prescription-onli requir for antibiot to mitgat self-med and control their use to the best of our understand there is no provis to address the relationship between pharmaci and doctor and limit the incent that pharmaci provid caf doctor for prescrib certain medicin the fourth edit of the mexican pharmacopoeia supplement for establish onli forbid pharmaci to have `` direct commun through window door or aisl with other busi such a doctor 's offic ``,Others,9.059772,11.808416
1578,Guia para las buenas practicas sanitarias en farmacias y consultorios,accord to cofepri 53.5 of all mexican pharmaci have a caf consult in these caf are provid at afford price or even for free while caf busi model may vari most doctor work at caf receiv some form of compens from the pharmaci be it through a fix salari a bonu or some other form of remuner caf gener belong to pharmaci chain and have expand rapidli in mexico a a result of the govern 's non-self-med polici known a the agreement that determin the guidelin for the sale and dispens of antibiot thi enact a prescription-onli requir for antibiot to mitgat self-med and control their use to the best of our understand there is no provis to address the relationship between pharmaci and doctor and limit the incent that pharmaci provid caf doctor for prescrib certain medicin the fourth edit of the mexican pharmacopoeia supplement for establish onli forbid pharmaci to have `` direct commun through window door or aisl with other busi such a doctor 's offic ``,Others,9.046543,11.852043
1579,Adenda al Convenio de Concertacion,a agreement between the ministri of economi and canifarma amend in establish maximum retail price for patent medicin in mexico thi is calcul a the averag ex-manufactur price of that medicin in the six countri with the largest sale in the world,C,12.289789,13.483183
1580,Adenda al Convenio de Concertacion,a agreement between the ministri of economi and canifarma amend in establish maximum retail price for patent medicin in mexico thi is calcul a the averag ex-manufactur price of that medicin in the six countri with the largest sale in the world,B,12.250147,13.474865
1581,Reglamento de la Ley General de Salud en Materia de Prestacion de Servicios de Atencion Medica,the ministri of economi on the advic of the ministri of health shall set maximum price for the sale of medicin and suppli to the public,B,12.536746,9.814031
1582,Adenda al Convenio de Concertacion,the amend to the agreement between the ministri of economi and canifarma determin how maximum price are set is confidenti and it content are not avail to the public,B,10.277569,11.197985
1583,Adenda al Convenio de Concertacion,the amend to the agreement between the ministri of economi and canifarma determin how maximum price are set is confidenti and it content are not avail to the public,C,10.220658,11.185634
1584,Adenda al Convenio de Concertacion,the price-regul scheme set maximum price base upon inform provid by the pharmaceut firm themselv after examin by an extern auditor,B,12.674524,9.40418
1585,Adenda al Convenio de Concertacion,the price-regul scheme set maximum price base upon inform provid by the pharmaceut firm themselv after examin by an extern auditor,C,12.636485,9.377
1586,Ley General de Salud,in order to obtain a sanitari registri for biotechnolog product an applic must submit to the ministri of health clinic and sometim in-vitro studi studi perform outsid a normal biolog context to demonstr the safeti efficaci and qualiti of the product a requir are not set ex ant they are defin by the ministri of health on a case-by-cas basi take into account the opinion of the committe on new molecul an auxiliari advisori bodi for registri request of medicin and contain a new molecul submit to the ministri of health support by the biotechnolog product ass sub-committe which is compos on specialist and scientist in the field of pharmaceut biotechnolog,B,12.955075,9.701321
1587,Reglamento de Insumos para la Salud,in order to obtain a sanitari registri for biosimilar product produc need to appli to the minisitri of health the author can request addit studi if the committe on new molecul recommend thi after hear the opinion of the biotechnolog product ass sub-committe part of the main committe,A,12.833102,9.488802
1588,Reglamento de Insumos para la Salud,in order to obtain a sanitari registri for biosimilar product produc need to appli to the minisitri of health the author can request addit studi if the committe on new molecul recommend thi after hear the opinion of the biotechnolog product ass sub-committe part of the main committe,B,12.863505,9.432086
1589,"NOM-164-SSA1-2015, Buenas practicas de fabricacion de farmacos",thi nom set the minimum requir necessari to manufactur medicin input such a process-monitor frequenc in order to reduc frequenc and/or the analyt test for input use in the manufactur of medicin in mexico a medicin manufactur must receiv an authoris from the ministri of health if the authoris is grant accord to the document prodcedimiento normalizado de operacion para reduccion de la frecuencia de muestreo y de la determinacion en materia prima y/o producto terminado no biologico issu by the ministri of health the manufactur receiv an offici letter authoris for decreas the sampl frequenc thi authoris ha a valid of three year,B,16.16062,9.160838
1590,"NOM-164-SSA1-2015, Buenas practicas de fabricacion de farmacos",thi nom set the minimum requir necessari to manufactur medicin input such a process-monitor frequenc in order to reduc frequenc and/or the analyt test for input use in the manufactur of medicin in mexico a medicin manufactur must receiv an authoris from the ministri of health if the authoris is grant accord to the document prodcedimiento normalizado de operacion para reduccion de la frecuencia de muestreo y de la determinacion en materia prima y/o producto terminado no biologico issu by the ministri of health the manufactur receiv an offici letter authoris for decreas the sampl frequenc thi authoris ha a valid of three year,A,16.16318,9.164369
1591,Reglamento de Insumos para la Salud,to be grant a sanitari registeri by the ministri of health pharmaceut compani must conduct clinic studi clinic studi of biotechnolog innov medicin must take place in mexico when the medicin is produc in mexico or when the medicin is produc abroad and the ministri of health request addit test in mexico base on the new molecul committe 's opinion,A,12.898991,9.735009
1592,Reglamento de Insumos para la Salud,to be grant a sanitari registeri by the ministri of health pharmaceut compani must conduct clinic studi clinic studi of biotechnolog innov medicin must take place in mexico when the medicin is produc in mexico or when the medicin is produc abroad and the ministri of health request addit test in mexico base on the new molecul committe 's opinion,B,12.897606,9.66971
1593,Ley General de Salud,advertis prescript drug in mexico is onli allow when it target health profession advertis of prescript durg to end consum and pharmaci is ban,B,12.870545,9.652285
1594,Ley General de Salud; Reglamento de la Ley General de Salud en Materia de Publicidad,advertis about the avail qualiti and featur of medicin a well a promot the use sale or consumpt directli or indirectli of health product requir previou authoris from the ministri of health,B,12.807588,9.621183
1595,Ley General de Salud; Reglamento de la Ley General de Salud en Materia de Publicidad,advertis about the avail qualiti and featur of medicin a well a promot the use sale or consumpt directli or indirectli of health product requir previou authoris from the ministri of health,A,12.865415,9.61069
1596,Ley General de Salud,the ministri of health can mandat addit warn in the advertis of product the law doe not further specifi on the condit or content of those warn,B,12.858247,9.588237
1597,Reglamento de la Ley General de Salud en Materia de Publicidad,advertis of narcot like for other prescript drug is onli allow when target at health profession advertis of prescript drug to end consum and pharmaci is ban,B,12.727175,9.706869
1598,Reglamento de la Ley General de Salud en Materia de Publicidad,advertis for biotechnolog product may not use qualifi that present them a superior to convent product or to similar product not obtain biotechnolog,B,12.823458,9.597004
1599,Ley Federal de Proteccion al Consumidor,profeco the mexican feder attorney 's offic of the consum produc and publish report on product and servic qualiti and featur in order to guid and protect consum profeco make specif mention of brand in these report but articl of the ley feder de proteccion al consumidor forbid compani from quot these report,B,12.82368,7.481728
1600,"NOM-072-SSA1-2012, Etiquetado de medicamentos y de remedios herbolarios",the packag of a medicin must indic the maximum price for which the drug can be sold to the public the law doe not distinguish between patent and gener medicin,B,12.473595,9.772908
1601,Ley General de Salud,the mexican pharmacopoeia is more expens for buyer pay in usd usd v mxn or usd at june exchang rate,B,14.867213,5.0360117
1602,Reglamento de Insumos para la Salud,it is prohibit to provid medic smapl or gift contain narcot or pyschotrop substanc,B,13.352863,6.9941792
1603,"Ley de Adquisiciones, Arrendamientos y Servicios del Sector Publico",in the case of nation tender onli peopl or compani with mexican nation can particip while offer good must have at least of nation content e.g ingredi human labor onli mexican nation can therefor submit bid and pharmaceut product must contain at least fifti percent of mexican content,B,9.877139,13.601219
1604,"Ley de Adquisiciones, Arrendamientos y Servicios del Sector Publico",in the case of nation tender onli peopl or compani with mexican nation can particip while offer good must have at least of nation content e.g ingredi human labor onli mexican nation can therefor submit bid and pharmaceut product must contain at least fifti percent of mexican content,A,9.878543,13.602756
1605,"Ley de Adquisiciones, Arrendamientos y Servicios del Sector Publico",gener in mexico the bidder that meet all the requir and offer the lowest price win the tender in the context of intern tender howev in order to determin the lowest price mexican good can hva a price up to higher than the lowest foreign price and still be consid a the lowest bid,B,10.01645,13.783926
1606,"Ley de Adquisiciones, Arrendamientos y Servicios del Sector Publico",gener in mexico the bidder that meet all the requir and offer the lowest price win the tender in the context of intern tender howev in order to determin the lowest price mexican good can hva a price up to higher than the lowest foreign price and still be consid a the lowest bid,A,9.925248,13.751732
1607,"Ley de Adquisiciones, Arrendamientos y Servicios del Sector Publico",public institut may creat commiss a advic bodi regard their type of public-procur process commiss will have a an object to promot and implement programm for effici import substitut thi provis appli to the purchas of medicin,B,13.086329,7.434921
1608,"Ley de Adquisiciones, Arrendamientos y Servicios del Sector Publico",public institut may creat commiss a advic bodi regard their type of public-procur process commiss will have a an object to promot and implement programm for effici import substitut thi provis appli to the purchas of medicin,A,13.064305,7.498577
1609,Ley Federal sobre Metrologia y Noramizacion,author can perform surpris inspect on establish in order to verifi complianc with the ley feder sobr metrologia y normalizacion such a lab perform test use measur instrument the establish must pay the expens of the inspect,B,12.615667,8.746533
1610,Ley de Organizaciones Ganaderas DOF 09-04-2012; Reglamento de la Ley de Organizaciones Ganaderas DOF 24-12-1999,to transport livestock across mexican territori it is necessari to acquir a certif from the local livestock associ in the municip of origin to obtain thi certif it is necessari to provid the local livestock associaiton with proof of ownership of the anim to be transport thi can be a certif of the registri of a branding-iron a mark or a tattoo for cattl there is also a feder identif system that use ear tag the nation system of individu cattl identif sistema nacion de identificacion individu de ganado siniiga siniiga ear tag are lifetim identif for cattl and can includ a microchip that help farmer monitor health and product of anim siniiga aim to foster sanitari control ensur traceabl and prevent cattl rustl there are no equival identif system for pig and chicken siniiga is describ in nom-001-sag/gan-2015 sistema nacion de identificacion anim para bovino y colmena publish on the feder offici gazett on may,C,12.965255,9.651587
1611,Ley de Desarrollo Rural Sustentable DOF 12-01-2012,the interministeri commiss for sustain rural develop comis intersecretari para el desarrollo rural sustent cidr will promot the creation of product system committe of the mexican council for sustain rural develop consejo mexicano para el desarrollo rural sustent cmdr these committe will have among their object to `` particip in the set of tariff quota and categori of import ``,C,12.471218,11.962462
1612,Ley Federal de Sanidad Animal DOF-07-06-2012 Reglamento de la Ley Federal de Sanidad Animal DOF 21-05-2012,anim health auxiliari organ are organis of livestock produc that support the ministri of agricultur livestock rural develop fisheri and food in the coordin and implement of zoosanitari campaign and programm on good livestock practic articl of the ley feder de sanidad anim provid definit for the term `` campaign `` and `` good livestock practic `` a `` campaign `` is a set of zoosanitari measur for the prevent control or erad of anim diseas or diseas outnreak within a determin geograph area and time period `` good livestock practic `` in turn consist of procedur activ condit and control that are appli to anim product unit or feder inspect type establish to reduc the danger associ to physic chemic and biolog agent a well the risk associ to animal-bas product that are consum by anim the classif of auxiliari organ depend on whether member are agricultur livestock or aquacultur produc in the case of livestock produc oasa are known a promot and protect livestock state committe cefpp oper under the supervis of sagarpa 's state branch a well a of state govern cefpp are authoris to oper by sagarpa which can revok their authoris if it consid them to no longer fulfil their object each one of the mexican state except mexico citi ha a cefpp,C,9.620999,11.12908
1613,Ley de Organizaciones Ganaderas DOF 09-04-2012,accord to articl letter ii one of the object of livestock associ is guid product accord to market condit either intensifi or withhold it,C,12.705221,9.206013
1614,Reglamento de la Ley de Organizaciones Ganaderas DOF 24-12-1999,livestock associ must on the one hand creat statist the exact data and level of aggreg of these statist is unknown and on the other hand encourag member to keep proper intern account so that member are awar of their own product cost a well a price studi about product they market it it unclear what is meant by price studi a is whether thi inform is later share between associ member,C,8.743083,12.139864
1615,Ley de Organizaciones Ganaderas DOF 09-04-2012,articl state that livestock produc have the right to associ freeli and voluntarili accord to cofec 's report livestock law from sever mexican state make membership of local livestock associ mandatori for livestock produc these state livestock law therefor arguabl infring articl of thi law,C,11.055628,8.245669
1616,Ley de Desarrollo Rural Sustentable DOF 12-01-2012,the inter-ministeri commis for sustain rural develop will promot the creation of product system which are committe of the mexican council for sustain rural develop among these committe object is to determin the strateg expans and contract plant for the output and qualiti of each product,B,12.436945,11.978299
