,name,text_clean,Category_New,x,y
1346,Decree 7624/2011 - Airport concession,thi decre appli to the agreement and other act sign by the union with state feder district and municip for the construct mainten or oper of aerodrom,None,5.649147,10.546138
1347,Decree 7624/2011 - Airport concession,the concessionair must provid adequ servic to user and observ the legal and regulatori norm rel to technic and safeti aspect of civil aviat especi those issu by the nation civil aviat agenc anac and by the ministri of defens through the aeronaut command comaer a well a the provis of the concess contract,None,4.833145,9.812671
1348,Decree 7624/2011 - Airport concession,the grant aerodrom may be use by ani aircraft without distinct of ownership or nation against the burden of use unless for oper or safeti reason there is a restrict of use for specif type of aircraft or air servic be forbidden the discrimin of user,None,5.3961253,8.793216
1349,Decree 7624/2011 - Airport concession,the period of valid will be establish by the grant author in the public notic and in the concess contract and must be compat with the amort of the invest and may be extend onli onc for up to five year for the purpos of economic-financi rebalanc result from the realiz of risk not assum by the concessionair in the contract by mean of a motiv act sole paragraph in the concess under the public-priv partnership regim the term refer to in for the purpos set forth in the caput can not exceed thirty-f year includ ani extens,None,8.713886,9.315197
1350,Decree 7624/2011 - Airport concession,in the explor of a grant aerodrom the airport tariff will be appli accord to the tariff system establish by anac,None,7.034708,8.344429
1351,Decree 7624/2011 - Airport concession,the tariff regim of the concess contract must forese the transfer of effici and product gain to the user and consid qualiti aspect in the provis of the servic,None,8.240188,8.430828
1352,Decree 7624/2011 - Airport concession,the tariff valu will be readjust annual by a consum price index,None,12.966714,10.651899
1353,Decree 7624/2011 - Airport concession,at the discret of the grant author in a ground decis the altern complementari accessori revenu or those from associ project with or without exclus can be use to favor the airport system 's tariff moder a a whole includ through the expans and improv of the infrastructur,None,5.4941874,9.563888
1354,Decree 7624/2011 - Airport concession,the ministri of defens must be consult by the civil aviat secretariat of the presid of the republ about eventu militari interest in the airfield to be grant and about airspac control indic if necessari the restrict to be includ in the public notic and in the contract sole paragraph the ministri of defens shall manifest within the limit of it compet about the concess term of the aerodrom where there is an air base instal,None,4.768529,11.912743
1355,Decree 7624/2011 - Airport concession,the bid process will be in the modal of competit or auction observ the disposit of law nº 9.491 of septemb sole paragraph the bid for the concess to oper an aerodrom may admit the particip of interest parti gather in the form of a consortium the public of the bid notic and the concess contract will be preced by a public hear and consult,None,6.900069,9.862352
1356,Decree 7624/2011 - Airport concession,in the event of a common concess the criterion for judg the bid will be the highest valu in nation currenc offer to the grantor a consider for the concess in the amount and period determin in the form of the public notic without prejudic to the eventu stipul in the concess contract of the payment of a variabl portion to the grantor,None,7.4655023,9.586522
1357,Decree 7624/2011 - Airport concession,in the event of a public-priv partnership the criterion for judg the bid will be the lowest valu in nation currenc of the consider to be paid by the grant author to the privat partner in the amount and period determin in the bid notic,None,7.4321847,9.604707
1358,Decree 7624/2011 - Airport concession,in the case of concess grant by the union the resourc indic in § of art will constitut revenu for the nation civil aviat fund -fnac,None,5.65739,10.922564
1359,Decree 7624/2011 - Airport concession,the civil aviat secretari of the presid of the republ will regul the procedur and condit for appli fnac 's resourc until decemb 31st aim among other purpos at favor tariff modic in the airport system,None,5.326746,9.643475
1360,Decree 7624/2011 - Airport concession,for the purpos of the regul provid for in § the civil aviat secretari of the presid of the republ must hear the aeronaut command regard invest in the aeronaut infrastructur,None,5.438898,11.352385
1361,Decree 7624/2011 - Airport concession,the resourc deriv from the concess made by the state feder district and municip must be appli to the develop and promot of airport and aeronaut infrastructur includ other aerodrom in the respect airway plan or aerodrom road access infrastructur,None,5.6007514,9.455208
1362,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to to the valu of the contract and it remuner,None,4.449676,10.555072
1363,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to the alloc of risk between the conced power and the concessionair,None,4.4053187,10.486231
1364,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to the condit for maintain the economic-financi balanc,None,4.4214997,10.502177
1365,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to the rule for transfer corpor control of the concess,None,4.543721,10.490828
1366,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to to insur guarante in relat to properti and liabil,None,4.5231943,10.487286
1367,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to the qualiti of the servic provid by the concessionair in the execut of the contract,None,4.4729686,10.441664
1368,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to to the concess asset and the patrimoni specif of the aerodrom area,None,4.514895,10.492314
1369,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to the destin of altern complementari accessori or associ project revenu with or without exclus,None,4.612186,10.413006
1370,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to the assign of space and right to build maintain oper or use the airfield infrastructur,None,4.4752536,10.426771
1371,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to the criterion for revenu share in the case of a concess for part of an aerodrom and,None,4.5422363,10.541617
1372,Decree 7624/2011 - Airport concession,in the concess contract the claus establish in art of law nº 8.987 of februari and in art of law nº 11.079 of decemb will be includ whenev applic besid claus relat to the necessari condit for public agenc to act on the airfield,None,4.491776,10.423955
1373,Decree 7624/2011 - Airport concession,the conced power must establish condit for the transfer of the ownership of the concess or the concessionair 's share control,None,8.438481,7.6394672
1374,Decree 7624/2011 - Airport concession,the grant author can establish a minimum period dure which the transfer mention in the caput will be forbidden,None,7.3184853,10.658302
1375,Decree 7624/2011 - Airport concession,in order to obtain the transfer the interest parti must i prove complianc with all the requir of the concess includ those relat to guarante legal regular and and the technic and economic-financi qualif requir in the tender protocol and ii undertak to compli with all the claus of the current contract,None,6.962704,9.660371
1376,Decree 7624/2011 - Airport concession,the grant author will establish condit under which the assumpt of control of the concessionair by it financi will be author to promot it financi restructur and ensur the continu of servic provis observ the provis in law 8.987 of and in law 11.079 of,None,4.7933855,10.277768
1377,Decree 7624/2011 - Airport concession,for the fulfil of the provis in the caput corpor transform result from spin-off merger amalgam and the format of consortium of concessionari compani will also be consid a transfer of sharehold control,None,8.412186,8.133758
1378,Decree 7624/2011 - Airport concession,the transfer of the concess or of the corpor control of the concessionair without prior consent from the conced author will impli the forfeitur of the concess,None,8.056329,7.8627377
1379,Decree 7624/2011 - Airport concession,without prejudic to the provis in art it will be up to the conced author to establish the form by which the economic-financi balanc of the concess contract will be recov in favor of the conced author or the concessionair and the follow measur may be use individu or jointli without exclud other that may be applic i review of the valu of the tariff ii alter of the concess term observ the provis of art iii alter of the concessionair 's contractu oblig iv review of the contribut due by the concessionair in the case of a common concess and v review of the public partner 's pecuniari consider in the case of a public-priv partnership,None,4.5102463,10.487456
1380,Decree 7624/2011 - Airport concession,in feder concess the use of the measur describ in item iv and v of the caput depend on the prior consent of the civil aviat secretariat of the presid of the republ,None,5.6652455,10.590166
1381,Decree 7624/2011 - Airport concession,in the concess held by the state feder district and municip the mainten of the economicfinanci balanc of the contract will be the exclus respons of the grant power respect the tariff ceil establish by anac,None,5.604541,10.879199
1382,Decree 7624/2011 - Airport concession,without prejudic to other criterion and condit defin by anac revers asset may be given a guarante provid that at the end of the concess are transfer to the public author free of ani lien or charg and,None,8.49188,7.7027893
1383,Decree 7624/2011 - Airport concession,without prejudic to other criterion and condit defin by anac revers asset may be given a guarante provid that in case of it alien dure the concess the concessionair must proceed with it immedi substitut with other in the same or better oper and function condit,None,6.1653724,9.826311
1384,Decree 7624/2011 - Airport concession,in financ contract obtain for the execut of work or servic the concessionair may offer a a guarante the right aris from the concess up to the limit that doe not compromis the operation and continu of servic provis the bid notic will contain the express indic of the parti respons for the burden of expropri necessari for the execut of the servic or public work or for the institut of administr easement,None,7.9219384,9.68267
1385,Decree 7624/2011 - Airport concession,the public notic and the respect concess contract may forese that the concessionair promot expropri or the necessari act for the institut of administr easement with it own resourc after the declar of public util by the public power in the form of the legisl and regul in effect,None,5.013887,9.63104
1386,Decree 7624/2011 - Airport concession,in feder concess the valu of real estat and eventu indemn expens to third parti to be brought to the aerodrom capit account will be subject to the evalu of the secretariat of union patrimoni -spu,None,7.325886,10.108249
1387,Decree 7624/2011 - Airport concession,anac will onli homolog a public aerodrom those that fit in one of the explor hypothes foreseen in art of law no 7.565 of decemb,None,4.470542,10.51931
1388,Resolution 192/2011 by National Civil Aviation Agency - Concessions,individu or privat compani that intend to present project studi survey or investig relat to the concess of airport infrastructur exploit must file at anac an author request contain the follow inform demonstr of experi in carri out project studi survey or investig similar to those request and,A,6.624242,12.344486
1389,Resolution 192/2011 by National Civil Aviation Agency - Concessions,individu or privat compani that intend to present project studi survey or investig relat to the concess of airport infrastructur exploit must file at anac an author request contain the follow inform complet qualif especi name identif posit profess or line of busi physic and electron address telephon and fax number and cpf/cnpj in order to allow the subsequ send of eventu notif inform erratum and repli to request for clarif,None,6.748148,12.024927
1390,Resolution 192/2011 by National Civil Aviation Agency - Concessions,individu or privat compani that intend to present project studi survey or investig relat to the concess of airport infrastructur exploit must file at anac an author request contain the follow inform detail the activ they intend to carri out consid the scope of the project studi survey or investig defin in the request includ the present of a timet that indic the date for the conclus of each stage and the final date for the deliveri of the work,None,6.593866,12.214204
1391,Resolution 192/2011 by National Civil Aviation Agency - Concessions,to establish the procedur for request author and approv of project studi survey or investig that support the model of concess for exploit of airport infrastructur by privat initi defin a prioriti by the feder govern,None,6.5522237,12.439405
1392,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the request for project studi survey or investig relat to concess for the exploit of airport infrastructur by privat initi defin a prioriti by the feder govern will consist of a public call to be held by anac which shall delimit the scope of the project studi survey or investig and may restrict itself to indic onli the problem that is to be solv with the concess leav to the privat initi the possibl of suggest differ mean for it solut,None,6.4529843,12.361675
1393,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the request for project studi survey or investig relat to concess for the exploit of airport infrastructur by privat initi defin a prioriti by the feder govern will consist of a public call to be held by anac which shall indic the maximum deadlin for the present of project studi survey or investig and the maximum nomin valu for eventu reimburs,None,6.5181904,12.540276
1394,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the request for project studi survey or investig relat to concess for the exploit of airport infrastructur by privat initi defin a prioriti by the feder govern will consist of a public call to be held by anac which shall be wide public through public in the diário ofici da união and when deem conveni on the world wide web internet or in newspap with wide circul,None,6.527495,12.451128
1395,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the maximum valu for eventu compens for the set of project studi survey or investig may not exceed 2.5 two integ and five tenth percent of the total estim valu of the invest necessari for the implement of the respect concess,None,9.385322,9.220876
1396,Resolution 192/2011 by National Civil Aviation Agency - Concessions,in establish the deadlin for present the studi the complex articul and licens necessari for their execut must be consid,None,7.400418,10.662252
1397,Resolution 192/2011 by National Civil Aviation Agency - Concessions,intermedi deadlin may be establish for the present of inform and progress report on the develop of project studi survey or investig,None,7.0972047,12.065356
1398,Resolution 192/2011 by National Civil Aviation Agency - Concessions,activ that are of the exclus compet of anac or of entiti or organ of the public administr or whose author character an irregular transfer to a person outsid the public administr of the perform of a public attribut can not be object of reimburs,None,5.252455,9.4067335
1399,Resolution 192/2011 by National Civil Aviation Agency - Concessions,ani chang in the interest parti 's qualif must be immedi commun to anac,None,6.616652,10.986774
1400,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the request for author to carri out project studi survey or investig will onli be analyz by anac after the public of the public call for tender relat to the concess of explor of the same airport infrastructur and provid that they meet the condit set forth in art of thi resolut,None,6.567745,12.377112
1401,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the demonstr of experi mention in item ii of the head of thi articl may be done through document that prove the technic qualif of profession link to the interestedparti,None,6.55129,11.364904
1402,Resolution 192/2011 by National Civil Aviation Agency - Concessions,when prepar the author term anac must reproduc the condit establish in the request and may specifi them includ the activ to be develop the nomin limit for eventu reimburs and the intermedi deadlin,None,6.0664186,10.183277
1403,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author for the present of project studi survey or investig will alway be confer without exclus,None,6.635266,12.209771
1404,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author for the present of project studi survey or investig will not gener the right of prefer for the concess,None,6.6274066,12.154956
1405,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author for the present of project studi survey or investig will not oblig the govern to hold a bid process,None,6.617584,12.439101
1406,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author for the present of project studi survey or investig will be publish in the offici gazett,None,6.667521,12.313163
1407,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author for the present of project studi survey or investig will not by itself creat ani right to compens for the amount involv in it elabor and,None,6.577608,11.714005
1408,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author for the present of project studi survey or investig will be person and non-transfer,None,6.563599,12.387022
1409,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author to carri out project studi survey or investig doe not impli under ani circumst co-respons of the union or anac befor third parti for act practic by the author person,None,6.28557,9.679014
1410,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author can be extinct due to non-compli with the term of the author,None,5.121766,10.609881
1411,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author can be extinct due to failur to compli with the deadlin for resubmiss determin by anac a provid in § of art of thi resolut,None,4.810496,10.550257
1412,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author can be extinct due to superven legal provis that for ani reason prevent the receipt of the project studi survey or investig or incompat with the applic legisl,None,6.567603,11.520879
1413,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author can be extinct due to revoc of the public call or of the author result from the loss of interest of the public administr in the concess of the exploit of the airport infrastructur to the privat initi,None,6.5576167,11.043895
1414,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author can be extinct due to withdraw by the author person to be present at ani time by written commun to anac,None,6.2689695,11.1559105
1415,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author can be extinct due to other reason provid by law,None,5.1198273,10.570507
1416,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the commun of the revoc annul or cancel of the author will be made in write by mean of correspond with acknowledg of receipt and by public in the feder offici gazett,None,7.40174,9.38312
1417,Resolution 192/2011 by National Civil Aviation Agency - Concessions,in case of non-compli with the term of the author the author person will be notifi by mean of correspond with return receipt of the intent to revok the author and it reason if there is no regular within fifteen day,None,7.509357,9.240425
1418,Resolution 192/2011 by National Civil Aviation Agency - Concessions,extinct author do not gener a right to reimburs for the amount involv in the prepar of project studi survey or investig,None,6.6435885,11.695158
1419,Resolution 192/2011 by National Civil Aviation Agency - Concessions,after thirti day from the commun provid for in § of thi articl ani document forward to anac that have not been remov by the author person may be destroy,None,7.833402,8.88795
1420,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig present will be made by a commiss indic by anac 's board of director,None,6.521285,12.705067
1421,Resolution 192/2011 by National Civil Aviation Agency - Concessions,1st if the project studi survey or investig present requir further detail or correct anac will open a period for resubmiss,None,6.789456,11.925744
1422,Resolution 192/2011 by National Civil Aviation Agency - Concessions,failur to resubmit within the period indic by anac will result in extinct of the author,None,6.761822,10.71455
1423,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig to be use partial or fulli in the eventu bid will be carri out accord to the follow criterion consist of the inform that subsid it realiz,None,6.5688004,12.764008
1424,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig to be use partial or fulli in the eventu bid will be carri out accord to the follow criterion adopt of the best elabor techniqu accord to relev scientif norm and procedur use whenev possibl equip and process recommend by the best technolog appli to the sector,None,6.538884,12.849104
1425,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig to be use partial or fulli in the eventu bid will be carri out accord to the follow criterion compat with the technic standard issu by anac,None,6.5350347,12.83929
1426,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig to be use partial or fulli in the eventu bid will be carri out accord to the follow criterion reason of the valu present for eventu reimburs consid similar project studi survey or investig,None,6.5503736,12.760284
1427,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig to be use partial or fulli in the eventu bid will be carri out accord to the follow criterion compat with the legisl applic to the sector,None,6.5386834,12.818801
1428,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig to be use partial or fulli in the eventu bid will be carri out accord to the follow criterion the impact of the project on the socio-econom develop of the region and it contribut to nation integr if applic and,None,6.538007,12.834284
1429,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig to be use partial or fulli in the eventu bid will be carri out accord to the follow criterion compar demonstr of cost and benefit of the develop in relat to function equival option if ani,None,6.52252,12.842362
1430,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the evalu and select of project studi survey or investig within the scope of the commiss are not subject to administr appeal a to their merit,None,5.886834,11.00605
1431,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the project studi survey or investig will be select with the possibl of partial reject of it content in which case the reimburs valu will be calcul onli in relat to the inform effect use in an eventu bid,None,6.552615,12.80833
1432,Resolution 192/2011 by National Civil Aviation Agency - Concessions,if it believ that none of the project studi survey or investig present satisfactorili meet the scope indic in the author the commiss will not select ani of them for use in a futur bid in which case all document present may be destroy if not withdrawn within thirti day from the date of public of the decis,None,6.579349,11.907536
1433,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the anac will formal commun the result of the select procedur to each author person onc the select of project studi survey or investig is conclud those that have been select will have the valu present for eventu reimburs analyz by the commiss,None,6.51188,12.634717
1434,Resolution 192/2011 by National Civil Aviation Agency - Concessions,if the commiss conclud that the valu present are incompat with the usual valu for similar project studi survey or invest it must arbitr the nomin amount for eventu reimburs,None,7.2009254,11.287529
1435,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the valu arbitr by the commiss may be reject by the interest parti in which case the inform contain in the select document will not be use and they may be destroy if not withdrawn within thirti day from the date of reject,None,6.349153,11.299084
1436,Resolution 192/2011 by National Civil Aviation Agency - Concessions,in the hypothesi of § of thi articl the commiss may choos other studi among those present for select,None,7.066848,10.365678
1437,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the valu arbitr by the commiss must be accept in write with express renunci of ani other monetari valu,None,6.224952,10.753224
1438,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the valu relat to studi select accord to thi resolut will be refund exclus by the winner of the bid a long a they are effect use in the eventu bid,None,6.9533815,3.755443
1439,Resolution 192/2011 by National Civil Aviation Agency - Concessions,in no hypothesi whatsoev ani pecuniari amount will be owe by the public author due to the execut of a project studi survey or investig,None,6.7527137,11.534848
1440,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the public notic for the concess bid will obligatorili contain a claus condit the signatur of the contract by the winner of the bid to the reimburs of the valu rel to the elabor of the project studi survey or investig use in the bid,None,7.0030336,3.8556647
1441,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the author or the person econom respons for the project studi survey or investig select to subsid the model of the concess may particip directli or indirectli in the eventu bid or execut of work or servic,None,6.456206,12.56518
1442,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the person natur or legal who ha contribut financi by ani mean and amount to the cost of prepar studi project survey or investig to be use in an eventu bid for the concess is consid to be econom respons,None,6.470277,12.15745
1443,Resolution 192/2011 by National Civil Aviation Agency - Concessions,the disclosur of public inform necessari for the perform of project studi survey or investig must be access to all person who have been author in the term of art of thi resolut,None,6.4867587,12.374141
1444,Resolution 192/2011 by National Civil Aviation Agency - Concessions,thi resolut goe into effect on the date of it public,None,9.421571,8.3952465
1445,Law 13499/2017 - Concession contracts,the execut of contractu amend concern the alter of the schedul of payment of the grant in the partnership contract in the airport sector sign until decemb 31st is allow observ the provis of thi law and the regul act of the ministri of transport port and civil aviat,A,7.467072,6.5267754
1446,Law 13499/2017 - Concession contracts,the execut of contractu amend concern the alter of the schedul of payment of the grant in the partnership contract in the airport sector sign until decemb 31st is allow observ the provis of thi law and the regul act of the ministri of transport port and civil aviat,B,7.467919,6.530764
1447,Law 13499/2017 - Concession contracts,the alter to the schedul will observ the follow condit i manifest of the interest parti within the term establish in the regul act mention in art of thi law ii no forfeitur process ha been initi and the interest parti is in complianc with the grant that have expir until the date of signatur of the addendum iii present by the contract parti of anticip payment of part of the fix contribut valu iv mainten of the net present valu of the grant origin assum v limit of the reschedul balanc to the anticip fix contribut valu dure the remain contract period and vi limit of each reprogram contribut instal to up to fifti percent abov the valu of the contribut instal origin agre upon for each year vi limit of each reprogram contribut instal to a minimum of fifti percent below and a maximum of seventy-f percent abov the valu of the origin agre contribut instal for each year,A,8.732825,9.340331
1448,Decree 10446/2020 - Concession contracts,"thi decre provid for the regul by the ministri of infrastructur of the execut of contractu amend that deal with the alter of the schedul of payment of the grant in the partnership contract in the airport sector enter into until decemb dealt with in law no 13,499 of octob a amend by law no 14,034 of august",A,7.4902987,6.496777
1449,Decree 10446/2020 - Concession contracts,"thi decre provid for the regul by the ministri of infrastructur of the execut of contractu amend that deal with the alter of the schedul of payment of the grant in the partnership contract in the airport sector enter into until decemb dealt with in law no 13,499 of octob a amend by law no 14,034 of august",B,7.4734554,6.516917
1450,Decree 10446/2020 - Concession contracts,"the edit of the regulatori act by the ministri of infrastructur refer to in art of law no 13,499 shall depend on the prior consent of the ministri of economi subject to meet the budgetari and financi standard",None,5.216283,10.666455
1451,Decree 10446/2020 - Concession contracts,thi decre goe into effect on the date of it public,None,9.392274,8.419635
1452,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,"the privat aerodrom in order to becom a public aerodrom shall obtain author by mean of author for explor of public civil aerodrom in the term of decre no 7,871/2012 and of thi resolut",A,5.0881076,9.899355
1453,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author to oper public civil aerodrom will be grant upon issuanc of the term of author establish in annex i of thi resolut to the compani incorpor under brazilian law with headquart and administr in the countri a well a to the legal entiti of intern public law which i ha a request for author previous approv by the mini chief state secretari of civil aviat of the presid of the republ pursuant to art of decre no 7.871/2012 and ii compli with the requir establish in thi resolut and in relat norm,A,4.719609,9.680251
1454,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author to oper public civil aerodrom will be grant upon issuanc of the term of author establish in annex i of thi resolut to the compani incorpor under brazilian law with headquart and administr in the countri a well a to the legal entiti of intern public law which i ha a request for author previous approv by the mini chief state secretari of civil aviat of the presid of the republ pursuant to art of decre no 7.871/2012 and ii compli with the requir establish in thi resolut and in relat norm,A,4.721126,9.644891
1455,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the request for author to oper an aerodrom must be formal in a request address to anac sign by the manag partner or by a legal repres with power to do so accompani by the follow document copi of the act of the minist of state head of the secretariat of civil aviat of the presid of the republ that ha grant the request for deleg of the aerodrom by author and ii corpor document a copi of the consolid constitut instrument or constitut instrument and later alter if ani file at the trade board list in the corpor purpos the activ regul by thi resolut b proof of enrol in the nation regist of legal entiti cnpj c neg or posit certif with neg effect of debit rel to feder tax and the feder activ debt d neg or posit certif with neg effect of debit rel to social secur contribut and those of third parti e certif of good stand with the sever premium reserv fund fgt f document that prove ownership surfac right emphyteusi usufruct real right of use or other real right compat with the object of author and that ensur the right to use or enjoy the real estat that will constitut the airport site includ domain strip build and land relat to the oper of the airfield,A,8.237381,7.256001
1456,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the present of the document list in art item ii of thi resolut which are forward to anac by the civil aviat secretariat of the presid of the republ sac/pr result from a request for grant of author by the minist of state chief of the civil aviat secretariat of the presid of the republ pursuant to decre no 7.871/2012 shall be consid valid for issuanc of the statement of author,None,1.690195,7.8908157
1457,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,if necessari document may be request to complement the inform provid by the interest parti,None,6.1560054,11.595324
1458,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the open of the aerodrom to air traffic a an author aerodrom can onli occur after it registr in the public aerodrom regist by mean of homolog process accord to specif regul be thi one condit to the previou issuanc of the author term,None,6.481951,8.123086
1459,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the open to air traffic must be obtain from anac by the author within thirty-six month from the public in the feder offici gazett of the term of author,None,10.1100025,7.857443
1460,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the term establish in § of thi articl may be extend by a decis of anac for up to the same period by mean of a reason request from the author,None,12.066419,7.3826523
1461,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,failur to compli with the provis in §§ and of thi articl will result in the extinct of the term of author,None,6.133193,10.733161
1462,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,in case the aerodrom oper a a privat aerodrom duli regist it will onli be open to public air traffic after issuanc of the author term and homolog by the superintend of airport infrastructur sia remain open to privat air traffic until homolog is conclud,None,6.4380913,7.9876847
1463,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,onli the air servic specifi in art of thi resolut can be process in the public civil aerodrom object of author under the term of thi resolut,None,4.613016,10.157239
1464,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,"the remuner for the airport servic provid by the author public civil aerodrom must respect the tariff type establish in law nº 6,009 of decemb and regul by decre nº 89,121 of decemb",None,5.0472097,9.8020935
1465,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the airport tariff valu must be freeli establish by the author who must also observ the provis of art and of law no 7.920 of decemb,None,4.545644,10.30432
1466,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the other rule in forc under the compet of thi agenc which deal with airport fee applic to public aerodrom do not appli to author parti except when anac expressli determin their applic,None,5.6900845,9.916334
1467,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,it is the author 's duti to provid inform and clarif a well a to make data avail a request by anac guarante access at ani time to all the aerodrom premis,None,6.300931,10.381488
1468,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author must previous commun to anac the chang in the corpor control of the compani that hold the author or still the incorpor merger or split of the compani that hold the author under penalti of caduc with consequ extinct of the author,None,5.7886014,10.870632
1469,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author must previous commun to anac the chang of the ownership of the real right that it posse over the real estat properti that constitut the airport site includ domain strip build and land relat to the aerodrom oper,None,8.318664,7.880553
1470,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the alter that impli the loss of use and enjoy of the real estat properti refer to in the caput will result in the cancel of the author grant,None,6.591548,10.694368
1471,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author for oper public airfield will not have it valid subject to a final term be extinguish onli by renounc a formal unilater irrevoc and irrevers act in which the author express it disinterest in the author,None,5.2537336,11.13752
1472,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author for oper public airfield will not have it valid subject to a final term be extinguish onli by revoc for reason of public interest,None,5.2760553,11.185935
1473,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author for oper public airfield will not have it valid subject to a final term be extinguish onli by revoc in case of loss of the condit indispens to the author,None,5.2815843,11.149361
1474,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author for oper public airfield will not have it valid subject to a final term be extinguish onli by forfeitur in case of repeat non-compli with commit undertaken or noncompli with legal or regulatori oblig by the author or,None,5.2892985,11.135747
1475,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the author for oper public airfield will not have it valid subject to a final term be extinguish onli by annul the author judici or administr in case of irrepar irregular of the author,None,5.262994,11.16938
