,Law,Text,Category,text_clean,Category_New,A,B,C,Others
1185,Regulation (RBAC) 139 by National Civil Aviation  Agency,ANAC may take precautionary measures in the event of a significant risk to the safety of operations at the aerodrome. ,A,anac may take precautionari measur in the event of a signific risk to the safeti of oper at the aerodrom,A,0.9006708312498414,0.8940656769110154,0.8911752953769665,0.8965213150484699
1186,Regulation (RBAC) 139 by National Civil Aviation  Agency,"Preparation and presentation of MOPS (a) The applicant for or holder of an Airport Operating Certificate shall develop and maintain an MOPS to standardize services and facilitate airport management, communication and instruction of its personnel and other service providers directly related to the operation of the aerodrome.",A,prepar and present of mop a the applic for or holder of an airport oper certif shall develop and maintain an mop to standard servic and facilit airport manag commun and instruct of it personnel and other servic provid directli relat to the oper of the aerodrom,A,0.8983076784791929,0.8952079663093905,0.8910100179386253,0.885933739783147
1187,Regulation (RBAC) 139 by National Civil Aviation  Agency,"Transitory and final provisions (a) The minimum infrastructure and operational safety elements, as provided in paragraph 139.1(b), must be met: (1) until October 3, 2025, for those who have processed or processed regular operations governed by RBAC No. 121 in the period from January 1, 2017 to January 31, 2023; (i) during the period defined in 139.601(a)(1), operations must be conducted through a risk management and operational safety assurance process under the responsibility of the aerodrome operator in conjunction with the air operator(s). (ii) Aerodrome operators who have a precautionary order issued by the ANAC must comply with the provisions of 139.601(b)(1). (2) in advance for those who intend to process regular operations governed by RBAC No. 121 and after observing the provisions of paragraph 139.601(b). (b) The safety of operations should be assessed through a risk management and operational safety assurance process under the responsibility of the aerodrome operator together with the air operator(s).",B,transitori and final provis a the minimum infrastructur and oper safeti element a provid in paragraph 139.1 b must be met until octob for those who have process or process regular oper govern by rbac no in the period from januari to januari i dure the period defin in 139.601 a oper must be conduct through a risk manag and oper safeti assur process under the respons of the aerodrom oper in conjunct with the air oper s ii aerodrom oper who have a precautionari order issu by the anac must compli with the provis of 139.601 b in advanc for those who intend to process regular oper govern by rbac no and after observ the provis of paragraph 139.601 b b the safeti of oper should be ass through a risk manag and oper safeti assur process under the respons of the aerodrom oper togeth with the air oper s,B,0.9020088904863036,0.889889443495243,0.8934082449543173,0.8877696013483356
1188,Regulation (RBAC) 139 by National Civil Aviation  Agency,"Failure to fully comply with the minimum infrastructure and operational safety elements will require prior ANAC review and approval of the risk management and operational safety assurance process. (i) the ANAC may require the establishment of a CAC, containing actions and deadlines for compliance with additional measures to eliminate or mitigate the identified risks.",B,failur to fulli compli with the minimum infrastructur and oper safeti element will requir prior anac review and approv of the risk manag and oper safeti assur process i the anac may requir the establish of a cac contain action and deadlin for complianc with addit measur to elimin or mitig the identifi risk,B,0.9291504591301034,0.9229082011182981,0.9261255167749841,0.9115450812354566
1189,Regulation (RBAC) 139 by National Civil Aviation  Agency,"aerodrome and airfield operator(s) must continuously monitor the operational safety of the aerodrome to verify
operational safety performance and the effectiveness of controls over operational safety risks.",B,aerodrom and airfield oper s must continu monitor the oper safeti of the aerodrom to verifi oper safeti perform and the effect of control over oper safeti risk,B,0.8414486430057264,0.83391302064701,0.8392990636971472,0.8224389082040873
1190,Regulation (RBAC) 139 by National Civil Aviation  Agency,"Compliance with the minimum infrastructure and operational safety elements will be formalized by means of a
declaration with accountability by the aerodrome operator, according to the model provided by ANAC, and will be
subsequently verified by ANAC.",B,complianc with the minimum infrastructur and oper safeti element will be formal by mean of a declar with account by the aerodrom oper accord to the model provid by anac and will be subsequ verifi by anac,B,0.9201062086832232,0.9150967206440942,0.917487763901943,0.9067189258354676
1191,Regulation (RBAC) 139 by National Civil Aviation  Agency,"Aerodrome operators that fall under the applicability of this regulation must be in possession of an Airport Operational
Certificate within the maximum period set in the Specific Agreement for Certification established jointly with ANAC for
each airport.",B,aerodrom oper that fall under the applic of thi regul must be in posse of an airport oper certif within the maximum period set in the specif agreement for certif establish jointli with anac for each airport,B,0.9246793397190565,0.9188446173743821,0.9193256629684721,0.9103046900651033
1192,Regulation (RBAC) 139 by National Civil Aviation  Agency,"The provisions of Amendment No. 06 to this Regulation apply to processes initiated prior to its issuance, without the
need for ratification or adaptation of acts already performed.",B,the provis of amend no to thi regul appli to process initi prior to it issuanc without the need for ratif or adapt of act alreadi perform,B,0.9363067890801919,0.9256552117241812,0.9248435141020532,0.933373487570684
1193,Regulation (RBAC) 139 by National Civil Aviation  Agency,"Until an Airport Operating Certificate is granted, the aerodrome operator, as the designated manager in charge of the
aerodrome, will be held primarily responsible for ensuring all safety aspects of the aerodrome.",B,until an airport oper certif is grant the aerodrom oper a the design manag in charg of the aerodrom will be held primarili respons for ensur all safeti aspect of the aerodrom,B,0.8787818680498978,0.8703377291240633,0.869495246694542,0.8636751833174094
1194,Regulation (RBAC) 139 by National Civil Aviation  Agency,"Analysis and approval of exemptions (a) Every applicant or holder of an Airport Operational Certificate may request from ANAC a regulatory requirement
exemption, as defined in RBAC 11 - ""General Procedures and Standards for the Preparation of Rules and Amendments to the Brazilian Civil Aviation Regulations"" or a standard that replaces or updates it. (b) A petition for exemption must be supported by an Operational Safety Impact Analysis (AISO), Aeronautical Study, or Compatibility Study demonstrating that operations can be maintained within an acceptable level of operational safety. (c) In reviewing the petition for exemption, in addition to the requirements established in RBAC 11 section 11.25, the ANAC will evaluate the following aspects: (1) coordination among stakeholders, including: (i) aerodrome operator; (ii) aircraft operator;
(iii) ATS organ; (iv) service providers that operate at the airport site; (v) public authorities;
(2) assessment of the risks involved, based on documented arguments; (3) proposing measures to eliminate or mitigate the risks; (4) definition of deadlines and responsible for the implementation of the proposed measures. (d) After reviewing the petition for exemption, ANAC may: (1) grant the temporary or permanent exemption, as petitioned by the applicant or Airport Operating Certificate holder; (2) request the petitioner to amend the petition, if any risks have been underestimated or not identified, in order to achieve an
acceptable level of operational safety; (3) Partially grant the exemption, imposing conditional measures to ensure an acceptable level of operational safety; (4) dismiss the petition, giving the proper reasons. (e) The applicant or holder of an Airport Operational Certificate who has obtained a temporary or permanent exemption must provide ANAC, whenever requested, with the necessary information for the supervision of the operational safety of the affected operations.",B,analysi and approv of exempt a everi applic or holder of an airport oper certif may request from anac a regulatori requir exempt a defin in rbac `` gener procedur and standard for the prepar of rule and amend to the brazilian civil aviat regul `` or a standard that replac or updat it b a petit for exempt must be support by an oper safeti impact analysi aiso aeronaut studi or compat studi demonstr that oper can be maintain within an accept level of oper safeti c in review the petit for exempt in addit to the requir establish in rbac section 11.25 the anac will evalu the follow aspect coordin among stakehold includ i aerodrom oper ii aircraft oper iii at organ iv servic provid that oper at the airport site v public author ass of the risk involv base on document argument propos measur to elimin or mitig the risk definit of deadlin and respons for the implement of the propos measur d after review the petit for exempt anac may grant the temporari or perman exempt a petit by the applic or airport oper certif holder request the petition to amend the petit if ani risk have been underestim or not identifi in order to achiev an accept level of oper safeti partial grant the exempt impos condit measur to ensur an accept level of oper safeti dismiss the petit give the proper reason e the applic or holder of an airport oper certif who ha obtain a temporari or perman exempt must provid anac whenev request with the necessari inform for the supervis of the oper safeti of the affect oper,B,0.9460927483062216,0.9367234853745043,0.937230920303054,0.9337941220884806
1195,Regulation (RBAC) 139 by National Civil Aviation  Agency,"Analysis and approval of Equivalent Safety Levels (a) Every applicant or holder of an Airport Operational Certificate may apply to ANAC for a safety equivalent level
approval to any regulatory requirement.",B,analysi and approv of equival safeti level a everi applic or holder of an airport oper certif may appli to anac for a safeti equival level approv to ani regulatori requir,B,0.8941964048058438,0.888815585541346,0.8870916117041132,0.8846846658062397
1196,Regulation (RBAC) 139 by National Civil Aviation  Agency,"The request for safety equivalent level approval must be substantiated by an Operational Safety Impact Analysis (AISO),
Aeronautical Study, or Compatibility Study, demonstrating that operations can be maintained within an operational safety
level equivalent to that provided by the rules applicable to the operation of the more demanding aircraft.",B,the request for safeti equival level approv must be substanti by an oper safeti impact analysi aiso aeronaut studi or compat studi demonstr that oper can be maintain within an oper safeti level equival to that provid by the rule applic to the oper of the more demand aircraft,B,0.9380929399943223,0.934755997387725,0.937387490910929,0.9249298713407078
1197,Regulation (RBAC) 139 by National Civil Aviation  Agency,"In reviewing the request for safety equivalent level approval, ANAC will evaluate the following aspects:
(1) coordination among stakeholders, including:
(i) aerodrome operator;
(ii) aircraft operator;
(iii) ATS organ;
(iv) service providers that operate at the airport site;
(v) public authorities;
(2) identification of aircraft physical characteristics and operational requirements that impact airport infrastructure,
including the following physical characteristics of the airfield:
(i) length of runway;
(ii) runway width;
(iii) runway shoulders;
(iv) runway turning area;
(v) dimensions of runway strips;
(vi) obstacles on runway strips;
(vii) End of Track Safety Areas (RESA); (viii) width of taxiways;
(ix) taxiway curves;
(x) taxiway shoulders;
(xi) cab lanes;
(xii) taxiways on overpasses;
(xiii) runway holding positions, intermediate holding positions, and holding positions on service roads;
(xiv) minimum separation distances for taxiways;
(xv) distances in aircraft parking positions;
(xvi) resistance of the sidewalk;
(3) identification of applicable regulatory requirements;
(4) adaptation of the aerodrome facilities vis-à-vis the requirements of the intended aircraft operation;
(5) proposition of specific procedures.",B,in review the request for safeti equival level approv anac will evalu the follow aspect coordin among stakehold includ i aerodrom oper ii aircraft oper iii at organ iv servic provid that oper at the airport site v public author identif of aircraft physic characterist and oper requir that impact airport infrastructur includ the follow physic characterist of the airfield i length of runway ii runway width iii runway shoulder iv runway turn area v dimens of runway strip vi obstacl on runway strip vii end of track safeti area resa viii width of taxiway ix taxiway curv x taxiway shoulder xi cab lane xii taxiway on overpass xiii runway hold posit intermedi hold posit and hold posit on servic road xiv minimum separ distanc for taxiway xv distanc in aircraft park posit xvi resist of the sidewalk identif of applic regulatori requir adapt of the aerodrom facil vis-à-vi the requir of the intend aircraft oper proposit of specif procedur,B,0.7839955873114033,0.7731538728577648,0.7605380241226036,0.7686993941699382
1198,Regulation (RBAC) 139 by National Civil Aviation  Agency,"(d) After reviewing the request for safety equivalent level approval, ANAC may:
(1) defer equivalent level of security, as requested by the applicant or Airport Operational Certificate holder or applicant;
(2) require the petitioner to amend the application if any aircraft physical feature or operational requirement has not been
identified or adequately addressed;
(3) defer equivalent security level by imposing conditional measures to ensure operational security;
(4) reject the request, giving the proper reasoning.",B,d after review the request for safeti equival level approv anac may defer equival level of secur a request by the applic or airport oper certif holder or applic requir the petition to amend the applic if ani aircraft physic featur or oper requir ha not been identifi or adequ address defer equival secur level by impos condit measur to ensur oper secur reject the request give the proper reason,B,0.9209193482551203,0.9072147927092188,0.9131554289498198,0.9158126752208089
1199,Regulation (RBAC) 139 by National Civil Aviation  Agency,"(e) The applicant or holder of an Airport Operational Certificate that has been granted a safety equivalent level approval
must provide ANAC, upon request, with information necessary for the operational safety oversight of the affected
operations.",B,e the applic or holder of an airport oper certif that ha been grant a safeti equival level approv must provid anac upon request with inform necessari for the oper safeti oversight of the affect oper,B,0.9081240853214985,0.8957537365208473,0.9052293139372796,0.892619325803496
1200,Regulation (RBAC) 154/2017 by National Civil Aviation  Agency,"Approval of an exemption for a non-compliance associated with the standards established in this RBAC may be granted, in the manner defined in RBAC 11, provided that operating conditions within equivalent safety levels are ensured, as appropriate. Authorization to operate an aerodrome that has any non-compliance associated with the Standards of this regulation may be granted by ANAC upon presentation of an Aeronautical Study, provided by the person in charge of the aerodrome, in order to analyze the risks involved with the non-compliance and demonstrate that a satisfactory level of operational safety can be achieved. ANAC may dispense with the preparation of the Aeronautical Study upon presentation, by the person in charge of the aerodrome, of a formal proposal for an Operational Agreement, presenting alternative procedures that ensure the same level of safety established by this RBAC standard, evaluating the resulting impact on the aerodrome's operational capacity and establishing a schedule for correction of the non-compliance.",B,approv of an exempt for a non-compli associ with the standard establish in thi rbac may be grant in the manner defin in rbac provid that oper condit within equival safeti level are ensur a appropri author to oper an aerodrom that ha ani non-compli associ with the standard of thi regul may be grant by anac upon present of an aeronaut studi provid by the person in charg of the aerodrom in order to analyz the risk involv with the non-compli and demonstr that a satisfactori level of oper safeti can be achiev anac may dispens with the prepar of the aeronaut studi upon present by the person in charg of the aerodrom of a formal propos for an oper agreement present altern procedur that ensur the same level of safeti establish by thi rbac standard evalu the result impact on the aerodrom 's oper capac and establish a schedul for correct of the non-compli,B,0.9514437274049101,0.9450563651009809,0.946844581573423,0.9326889570970625
1201,Regulation (RBAC) 154/2017 by National Civil Aviation  Agency,"This regulation contains standards based on Annex 14 to the Convention on International Civil Aviation. A standard is any specification of physical characteristics, configuration, material/equipment, performance, personnel, or procedures, the uniform application of which is considered necessary for the operational safety or regularity of air transport, and is therefore mandatory. ",None,thi regul contain standard base on annex to the convent on intern civil aviat a standard is ani specif of physic characterist configur material/equip perform personnel or procedur the uniform applic of which is consid necessari for the oper safeti or regular of air transport and is therefor mandatori,None,0.9141519062901411,0.9152347806436294,0.9054825975980193,0.8987089277364981
1202,Regulation (RBAC) 154/2017 by National Civil Aviation  Agency,"NOTES have been included in the text of this regulation, where appropriate, to provide additional information regarding the standards concerned, but they do not constitute part of those standards and are therefore not mandatory. Reference to a particular document in a NOTE does not imply that compliance with it is mandatory.",None,note have been includ in the text of thi regul where appropri to provid addit inform regard the standard concern but they do not constitut part of those standard and are therefor not mandatori refer to a particular document in a note doe not impli that complianc with it is mandatori,None,0.9514887299982424,0.9528466490380603,0.9482333208886491,0.9473172493437187
1203,Regulation (RBAC) 154/2017 by National Civil Aviation  Agency,"The standards set forth in this regulation are subject to periodic review. In general, unless ANAC deems it necessary and sets a specific deadline, existing airport facilities need not be immediately modified to meet the new requirements until the facility is replaced or upgraded to accommodate aircraft with higher requirements.",None,the standard set forth in thi regul are subject to period review in gener unless anac deem it necessari and set a specif deadlin exist airport facil need not be immedi modifi to meet the new requir until the facil is replac or upgrad to accommod aircraft with higher requir,None,0.9521389232184425,0.9517066499537796,0.9485315447025713,0.9479360317892322
1204,Regulation (RBAC) 154/2017 by National Civil Aviation  Agency,Appendices involving supplementary materials to the standards have been included for the purpose of guiding their application.,None,appendic involv supplementari materi to the standard have been includ for the purpos of guid their applic,None,0.8106887182758058,0.8143250973961094,0.8063862370316905,0.8004376408101347
1205,Regulation (RBAC) 154/2017 by National Civil Aviation  Agency,"The regulation (RBAC) 154/2017 (on aerodrome projects) only applies to facilities implemented from the date of entry into force. However, some facilities already implemented when the regulation entered into force were also required to comply with its provisions, in the following cases: (i) when they are replaced or upgraded to accommodate more demanding operations or critical new aircraft operations; (ii) when ANAC sets a deadline for adjust to the regulation in a process of Airport Operating Certificate (AOC); (iii) when ANAC sets a deadline for adjust to the regulation in an airport concession contract; (iv) when ANAC sets a deadline for adjust to the regulation in a specific infrastructure adjustment programme; (v) when ANAC sets a deadline for adjust to the regulation in exceptional circumstances, where a highly elevated operational risk is identified.",B,the regul rbac 154/2017 on aerodrom project onli appli to facil implement from the date of entri into forc howev some facil alreadi implement when the regul enter into forc were also requir to compli with it provis in the follow case i when they are replac or upgrad to accommod more demand oper or critic new aircraft oper ii when anac set a deadlin for adjust to the regul in a process of airport oper certif aoc iii when anac set a deadlin for adjust to the regul in an airport concess contract iv when anac set a deadlin for adjust to the regul in a specif infrastructur adjust programm v when anac set a deadlin for adjust to the regul in except circumst where a highli elev oper risk is identifi,B,0.9518066554279013,0.9498787004085906,0.9453591075047048,0.9507056182183187
1206,Resolution 158/2010 by National Civil Aviation  Agency,"The construction of areas destined for landing and take-off and aircraft movement and the modification of their characteristics depend on prior authorization from ANAC, required as a preparatory step for their registration as an aerodrome and the respective update. The prior authorization for construction will be issued after the delivery of a term of responsibility signed by the interested party, whereby he/she agrees to meet the requirements and standards for operational security and, when applicable, for civil aviation security against acts of unlawful interference. The authorization referred to in the caput of this article includes the initial construction, as well as any and all modifications to the physical characteristics of the existing aerodrome. Physical characteristics are considered to be those related to: I - orientation, resistance, dimensions and types of flooring, slope, elevation, and geographic coordinates of the runway; II - location, configuration, dimensions, strength, and floor types of taxiways and aircraft yards; III - construction or expansion of buildings in the operational area of aerodromes. The preventive, corrective or predictive maintenance works of physical characteristics do not
fit in the scope of the referred prior authorization. The model of the statement of responsibility mentioned in § 1 of this article and the deadline for analysis of the request will be specified in an act by the competent ANAC agency and made available on ANAC's website. Paragraph 6 Modifications of physical characteristics of existing aerodromes provided for in an approved or validated Airport Master Plan - PDIR, those resulting from a concession contract and
those performed in certified aerodromes are exempt from prior authorization from ANAC. (Changes in physical characteristics not subject to prior authorization by ANAC are not exempt from verifications, inspections and related procedures carried out for the inspection of compliance with this or other standards, and do not confer on any aerodrome the exemption from compliance with environmental licensing, land use and urban zoning standards, or those issued by the Aeronautical Authority, such as those requiring analysis of projected object in space (OPEA).",A,the construct of area destin for land and take-off and aircraft movement and the modif of their characterist depend on prior author from anac requir a a preparatori step for their registr a an aerodrom and the respect updat the prior author for construct will be issu after the deliveri of a term of respons sign by the interest parti wherebi he/sh agre to meet the requir and standard for oper secur and when applic for civil aviat secur against act of unlaw interfer the author refer to in the caput of thi articl includ the initi construct a well a ani and all modif to the physic characterist of the exist aerodrom physic characterist are consid to be those relat to i orient resist dimens and type of floor slope elev and geograph coordin of the runway ii locat configur dimens strength and floor type of taxiway and aircraft yard iii construct or expans of build in the oper area of aerodrom the prevent correct or predict mainten work of physic characterist do not fit in the scope of the refer prior author the model of the statement of respons mention in § of thi articl and the deadlin for analysi of the request will be specifi in an act by the compet anac agenc and made avail on anac 's websit paragraph modif of physic characterist of exist aerodrom provid for in an approv or valid airport master plan pdir those result from a concess contract and those perform in certifi aerodrom are exempt from prior author from anac chang in physic characterist not subject to prior author by anac are not exempt from verif inspect and relat procedur carri out for the inspect of complianc with thi or other standard and do not confer on ani aerodrom the exempt from complianc with environment licens land use and urban zone standard or those issu by the aeronaut author such a those requir analysi of project object in space opea,A,0.9782565635784708,0.9719720326058393,0.9664271927679415,0.9648934113218147
1207,Resolution 181/2011 by National Civil Aviation Agency - Airport Classification,"The application for designation of an airport as international must contain: I - available information about the type of service, origin, destination, time and frequency of intended operations, and the type and configuration of aircraft to be employed; II - prevision of service restrictions to international air traffic operations, if applicable, as provided in art. 1, §2; III - administrative decision that attests the capacity to serve international air traffic operations at the
airport and, if applicable, that establishes conditions or restrictions for the service, issued: a) by the Brazilian Federal Revenue Service - RFB;
b) by the Federal Police Department - DPF;
c) by the National Health Surveillance Agency - ANVISA;
d) the Agricultural Defense Secretariat of the Ministry of Agriculture, Livestock and
Supply; and
e) by the other authorities established in specific regulations; IV -
declaration by the airport operator that attests:
a) the fulfillment of the conditions required by the border control authorities; and
b) compliance with ANAC regulations concerning civil aviation security against acts of unlawful
interference.",A,the applic for design of an airport a intern must contain i avail inform about the type of servic origin destin time and frequenc of intend oper and the type and configur of aircraft to be employ ii previs of servic restrict to intern air traffic oper if applic a provid in art §2 iii administr decis that attest the capac to serv intern air traffic oper at the airport and if applic that establish condit or restrict for the servic issu a by the brazilian feder revenu servic rfb b by the feder polic depart dpf c by the nation health surveil agenc anvisa d the agricultur defens secretariat of the ministri of agricultur livestock and suppli and e by the other author establish in specif regul iv declar by the airport oper that attest a the fulfil of the condit requir by the border control author and b complianc with anac regul concern civil aviat secur against act of unlaw interfer,A,0.9440489052099201,0.9363633275999341,0.9401145598444949,0.9257142419560502
1208,Resolution 181/2011 by National Civil Aviation Agency - Airport Classification,"The application for designation of an airport as international must contain: I - available information about the type of service, origin, destination, time and frequency of intended operations, and the type and configuration of aircraft to be employed; II - prevision of service restrictions to international air traffic operations, if applicable, as provided in art. 1, §2; III - administrative decision that attests the capacity to serve international air traffic operations at the
airport and, if applicable, that establishes conditions or restrictions for the service, issued: a) by the Brazilian Federal Revenue Service - RFB;
b) by the Federal Police Department - DPF;
c) by the National Health Surveillance Agency - ANVISA;
d) the Agricultural Defense Secretariat of the Ministry of Agriculture, Livestock and
Supply; and
e) by the other authorities established in specific regulations; IV -
declaration by the airport operator that attests:
a) the fulfillment of the conditions required by the border control authorities; and
b) compliance with ANAC regulations concerning civil aviation security against acts of unlawful
interference.",A,the applic for design of an airport a intern must contain i avail inform about the type of servic origin destin time and frequenc of intend oper and the type and configur of aircraft to be employ ii previs of servic restrict to intern air traffic oper if applic a provid in art §2 iii administr decis that attest the capac to serv intern air traffic oper at the airport and if applic that establish condit or restrict for the servic issu a by the brazilian feder revenu servic rfb b by the feder polic depart dpf c by the nation health surveil agenc anvisa d the agricultur defens secretariat of the ministri of agricultur livestock and suppli and e by the other author establish in specif regul iv declar by the airport oper that attest a the fulfil of the condit requir by the border control author and b complianc with anac regul concern civil aviat secur against act of unlaw interfer,A,0.9440489052099201,0.9363633275999341,0.9401145598444949,0.9257142419560502
1209,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"The remuneration for the use of the areas destined to public organs will have a price defined proportionally in relation to the reimbursement, on a non-profit basis, of expenses with water, electric power, cleaning, equipment maintenance and other related expenses, in the terms of specific instruments.",B,the remuner for the use of the area destin to public organ will have a price defin proport in relat to the reimburs on a non-profit basi of expens with water electr power clean equip mainten and other relat expens in the term of specif instrument,B,0.9517494383124359,0.9527937184834274,0.9484048257605108,0.9388340230489016
1210,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,Any variable charge to remunerate the use of the areas destined to aircraft fueling activities must be fixed based on the volume of fuel commercialized by the distributor.,B,ani variabl charg to remuner the use of the area destin to aircraft fuel activ must be fix base on the volum of fuel commerci by the distributor,B,0.8938300245719175,0.8946152865905848,0.8843608440958362,0.8854537579083919
1211,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"The remuneration for the use of commercial areas is freely negotiated between the aerodrome operator and the interested party, observing the proper regime applicable to these contracts.",A,the remuner for the use of commerci area is freeli negoti between the aerodrom oper and the interest parti observ the proper regim applic to these contract,A,0.9443009008111649,0.9379166923320401,0.9356932925661523,0.9232313392535423
1212,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"The remuneration for the use of commercial areas is freely negotiated between the aerodrome operator and the interested party, observing the proper regime applicable to these contracts.",A,the remuner for the use of commerci area is freeli negoti between the aerodrom oper and the interest parti observ the proper regim applic to these contract,A,0.9443009008111649,0.9379166923320401,0.9356932925661523,0.9232313392535423
1213,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"The aerodrome operator may negotiate the term of the area use contract, limited to the
term of its concession to explore the airport infrastructure, if any, or to a maximum term of 25 (twentyfive)
years.",A,the aerodrom oper may negoti the term of the area use contract limit to the term of it concess to explor the airport infrastructur if ani or to a maximum term of twentyf year,A,0.9405504884870148,0.9345426388627515,0.928948386496923,0.9295887488041268
1214,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"To establish criteria for the allocation and remuneration of airport areas in public airfields. Discriminatory and abusive practices are forbidden in the allocation and remuneration of
airport areas. In cases where there is no scarcity of airport areas, defined in the terms of this Resolution, the management autonomy of the aerodrome operator prevails in its allocation and in the establishment of conditions for its use, observing the provisions in § 1 of this article.",None,to establish criterion for the alloc and remuner of airport area in public airfield discriminatori and abus practic are forbidden in the alloc and remuner of airport area in case where there is no scarciti of airport area defin in the term of thi resolut the manag autonomi of the aerodrom oper prevail in it alloc and in the establish of condit for it use observ the provis in § of thi articl,None,0.9322161116963561,0.925033203952404,0.9187391332449544,0.9120723118905112
1215,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"For the effects of this Resolution, are considered as airport areas those located in the airport and destined: I - to public agencies that, by legal provision, must operate in Brazilian airports;
II - to the attendance and movement of passengers, baggage, and cargo; III - to concessionaires, permissionaires or air service authorizers;
IV - services ancillary to air transport and aircraft fuelling; V - to the shelter and maintenance of aircraft;
VI - the aeronautical industry; and VII - to the other activities developed at the airport, such as retail stores, lounges destined to serve exclusive clients (VIP areas), car rental, car parking, leisure services, banks, restaurants, snack bars, bars, hotels, and others. The activities developed in the airport areas are classified as follows: I - administrative, comprising the activities described in item I of the caption of this article; II - operational, comprising the activities described in items II to V of the head of this article;  III - commercial, comprising the activities described in items VI and VII of the caption article. It will be up to the aerodrome operator to determine the appropriate location and size of the
areas mentioned in this article, observing the specific regulations.",None,for the effect of thi resolut are consid a airport area those locat in the airport and destin i to public agenc that by legal provis must oper in brazilian airport ii to the attend and movement of passeng baggag and cargo iii to concessionair permissionair or air servic author iv servic ancillari to air transport and aircraft fuell v to the shelter and mainten of aircraft vi the aeronaut industri and vii to the other activ develop at the airport such a retail store loung destin to serv exclus client vip area car rental car park leisur servic bank restaur snack bar bar hotel and other the activ develop in the airport area are classifi a follow i administr compris the activ describ in item i of the caption of thi articl ii oper compris the activ describ in item ii to v of the head of thi articl iii commerci compris the activ describ in item vi and vii of the caption articl it will be up to the aerodrom oper to determin the appropri locat and size of the area mention in thi articl observ the specif regul,None,0.9171126270795298,0.9153869192178227,0.9063535805442494,0.9063587753587103
1216,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"The aerodrome operator, observing, where applicable, art. 40 of Law No. 7.565, of December 19, 1986, and the regulations concerning the adequacy of the service, must make available to companies that explore or intend to explore regular public air transport service, under the terms and conditions established in this Resolution, under free negotiation, the access to the necessary areas for the execution of the activities of: I - aircraft, passengers and their baggage (check-in); II - receiving and dispatching cargo and goods transported by aircraft; III - aircraft loading and unloading; IV - aircraft maintenance and related services; V - aircraft shelter and ramp equipment; and VI - administrative office installation.",None,the aerodrom oper observ where applic art of law no 7.565 of decemb and the regul concern the adequaci of the servic must make avail to compani that explor or intend to explor regular public air transport servic under the term and condit establish in thi resolut under free negoti the access to the necessari area for the execut of the activ of i aircraft passeng and their baggag check-in ii receiv and dispatch cargo and good transport by aircraft iii aircraft load and unload iv aircraft mainten and relat servic v aircraft shelter and ramp equip and vi administr offic instal,None,0.9380960005554955,0.9362494121982254,0.927468857306365,0.9305382408912103
1217,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"Access to the areas mentioned in this article will be made available to companies that operate or intend to operate at the airport, upon request and as needed.",None,access to the area mention in thi articl will be made avail to compani that oper or intend to oper at the airport upon request and a need,None,0.9482550323036794,0.9419393875430594,0.9376414560708918,0.9505482924106243
1218,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"Once companies have access to the available areas specified in item I of the head of this article, the aerodrome operator must adopt measures to ensure access to the other areas specified in items II to VI of the same article, when necessary for proper operation.",None,onc compani have access to the avail area specifi in item i of the head of thi articl the aerodrom oper must adopt measur to ensur access to the other area specifi in item ii to vi of the same articl when necessari for proper oper,None,0.9401146021290054,0.9348330004244907,0.9274358460446002,0.9286511063215057
1219,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,"The areas mentioned in this article may be made available to companies that explore or intend to explore the other types of public air transport service, as defined in Law 7.565/1986, observing the criteria in art. 7.",None,the area mention in thi articl may be made avail to compani that explor or intend to explor the other type of public air transport servic a defin in law 7.565/1986 observ the criterion in art,None,0.9511897865211099,0.9486093026769532,0.9447702740200539,0.9423665590852683
1220,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,The airport areas will be distributed by the aerodrome operator to companies that operate or intend to operate at the airport for use in the following modalities: I - shared use; or II - exclusive use.,None,the airport area will be distribut by the aerodrom oper to compani that oper or intend to oper at the airport for use in the follow modal i share use or ii exclus use,None,0.9212665485974109,0.9208793468852806,0.9173914676964455,0.9167810152470197
1221,Resolution 302/2014 by National Civil Aviation  Agency - Airport Area,Any conflicts motivated by the denial of access of regular public air transport service companies to any of the areas referred to in Art. 3 must be preferably resolved by direct agreements established between the parties.,None,ani conflict motiv by the denial of access of regular public air transport servic compani to ani of the area refer to in art must be prefer resolv by direct agreement establish between the parti,None,0.9427248062399365,0.931315549716519,0.9348250557533677,0.9248627968738896
