,Law,Text,Category,text_clean,Category_New,x,y
1255,Law 7565/1986 - Brazilian Aeronautical Code,"Art. 130. The lessee is obliged I - to use the leased thing for the agreed upon purpose and to take care of it as if it were his own; II - to pay, punctually, the rent, in the agreed upon time, place and conditions; III - to return to lessor the leased item in the condition in which it was received, with the exception of natural wear and tear resulting from regular use.",None,art the lesse is oblig i to use the lea thing for the agre upon purpos and to take care of it a if it were hi own ii to pay punctual the rent in the agre upon time place and condit iii to return to lessor the lea item in the condit in which it wa receiv with the except of natur wear and tear result from regular use,None,-0.91592604,1.6944107
1256,Law 7565/1986 - Brazilian Aeronautical Code,"Assignment of lease and sublease may only be carried out by written contract, with the express consent of the lessor and registration with the Brazilian Aeronautical Registry.",None,assign of lea and subleas may onli be carri out by written contract with the express consent of the lessor and registr with the brazilian aeronaut registri,None,0.117783345,-1.8524892
1257,Law 7565/1986 - Brazilian Aeronautical Code,"Failure to register the lease or sublease agreement determines that the lessor, the lessee and the sublessee, if any, are liable for damages and losses caused by the aircraft.",None,failur to regist the lea or subleas agreement determin that the lessor the lesse and the sublesse if ani are liabl for damag and loss caus by the aircraft,None,0.5003149,-2.524198
1258,Law 7565/1986 - Brazilian Aeronautical Code,"Chartering occurs when one of the parties, called the charterer, binds itself to the other, called the charterer, upon payment by the latter of the freight, to perform one or more pre-established trips or during a certain period of time, with the charterer having control over the crew and the technical conduction of the aircraft.",None,charter occur when one of the parti call the charter bind itself to the other call the charter upon payment by the latter of the freight to perform one or more pre-establish trip or dure a certain period of time with the charter have control over the crew and the technic conduct of the aircraft,None,-1.4083718,2.603381
1259,Law 7565/1986 - Brazilian Aeronautical Code,"The contract will be by public or private instrument, with the option to register it with the Brazilian Aeronautical Registry (articles 123 and 124).",None,the contract will be by public or privat instrument with the option to regist it with the brazilian aeronaut registri articl and,None,-0.17792065,-1.1420656
1260,Law 7565/1986 - Brazilian Aeronautical Code,"The charterer is obligated I - to make available to the charterer equipped and manned aircraft, with the necessary documents and in an airworthy condition; II - to perform the agreed trips or to keep the aircraft at the charterer's disposal during the agreed time.",None,the charter is oblig i to make avail to the charter equip and man aircraft with the necessari document and in an airworthi condit ii to perform the agre trip or to keep the aircraft at the charter 's dispos dure the agre time,None,-1.9872913,-0.29652536
1261,Law 7565/1986 - Brazilian Aeronautical Code,"The charterer is obligated I - to limit the use of the aircraft to the use for which it was contracted and according to the terms of the contract; II - to pay the freight at the agreed place, time and conditions.",None,the charter is oblig i to limit the use of the aircraft to the use for which it wa contract and accord to the term of the contract ii to pay the freight at the agre place time and condit,None,-1.1178558,1.4826483
1262,Law 7565/1986 - Brazilian Aeronautical Code,"Aircraft, engines, aircraft parts and accessories, including those under construction, may be the object of mortgages. The aircraft registered and provisionally enrolled cannot be the object of mortgage until the definitive registration is carried out, unless it is to guarantee the contract based on which the provisional registration was made.",None,aircraft engin aircraft part and accessori includ those under construct may be the object of mortgag the aircraft regist and provision enrol can not be the object of mortgag until the definit registr is carri out unless it is to guarante the contract base on which the provision registr wa made,None,-0.93230987,1.526686
1263,Law 7565/1986 - Brazilian Aeronautical Code,"The reference to aircraft, without reservation, includes all equipment, engines, installations and accessories, included in the respective registration and airworthiness certificates.",None,the refer to aircraft without reserv includ all equip engin instal and accessori includ in the respect registr and airworthi certif,None,0.57617986,-3.0093317
1264,Law 7565/1986 - Brazilian Aeronautical Code,"In case of incidence on engines, these must be registered and individualized in the Brazilian Aeronautical Registry, upon registration of the mortgage, and the mortgage will be effective even if they are equipping the mortgaged aircraft to a different creditor, except if the respective contracts contain a clause allowing for engine rotation.",None,in case of incid on engin these must be regist and individu in the brazilian aeronaut registri upon registr of the mortgag and the mortgag will be effect even if they are equip the mortgag aircraft to a differ creditor except if the respect contract contain a claus allow for engin rotat,None,-0.27077484,0.83614403
1265,Law 7565/1986 - Brazilian Aeronautical Code,"Once the construction is concluded, the mortgage will extend to the aircraft if it is over all the components; but it will continue to cover only the individual engines and equipment, if the guarantee is only over them.",None,onc the construct is conclud the mortgag will extend to the aircraft if it is over all the compon but it will continu to cover onli the individu engin and equip if the guarante is onli over them,None,-1.0096996,1.7305223
1266,Law 7565/1986 - Brazilian Aeronautical Code,"During the contract, the creditor may inspect the condition of the assets, object of the mortgage.",None,dure the contract the creditor may inspect the condit of the asset object of the mortgag,None,2.124161,-4.068263
1267,Law 7565/1986 - Brazilian Aeronautical Code,"Only he who can alienate the aircraft may mortgage it, and only the aircraft that can be alienated may be given in mortgage.",None,onli he who can alien the aircraft may mortgag it and onli the aircraft that can be alien may be given in mortgag,None,-0.60478383,0.60736436
1268,Law 7565/1986 - Brazilian Aeronautical Code,Aircraft common to 2 (two) or more owners can only be mortgaged with the express consent of all the joint owners.,None,aircraft common to two or more owner can onli be mortgag with the express consent of all the joint owner,None,-0.7225793,1.6337451
1269,Law 7565/1986 - Brazilian Aeronautical Code,The mortgage will be constituted by registration of the contract with the Brazilian Aeronautical Registry and with an entry on the respective registration certificate.,None,the mortgag will be constitut by registr of the contract with the brazilian aeronaut registri and with an entri on the respect registr certif,None,-0.12400481,-1.7141223
1270,Law 7565/1986 - Brazilian Aeronautical Code,"The mortgage contract must contain I - the name and domicile of the contracting parties; II - the amount of the guaranteed debt, the respective interest and other legal consequences, the term and place of payment; III - the nationality and registration marks of the aircraft, as well as the serial numbers of its component parts; IV - the insurance that guarantees the mortgaged property.",None,the mortgag contract must contain i the name and domicil of the contract parti ii the amount of the guarante debt the respect interest and other legal consequ the term and place of payment iii the nation and registr mark of the aircraft a well a the serial number of it compon part iv the insur that guarante the mortgag properti,None,-1.5842677,2.9516861
1271,Law 7565/1986 - Brazilian Aeronautical Code,"When the aircraft is under construction, the instrument must contain a description in accordance with the contract, as well as the manufacturing stage, if the mortgage is over all the components; or the individualization of the parts and accessories if the guarantee is over them.",None,when the aircraft is under construct the instrument must contain a descript in accord with the contract a well a the manufactur stage if the mortgag is over all the compon or the individu of the part and accessori if the guarante is over them,None,-1.0244179,2.3274171
1272,Law 7565/1986 - Brazilian Aeronautical Code,"In the case of a mortgage contract executed abroad, the indications provided for in article 73, item III, must be observed.",None,in the case of a mortgag contract execut abroad the indic provid for in articl item iii must be observ,None,0.8266691,-1.9938053
1273,Law 7565/1986 - Brazilian Aeronautical Code,"Air mortgage credit takes precedence over any other, with the exception of those resulting from: I - judicial expenses, labor and tax credits, and airport fees; II - expenses for rescue services; expenses incurred by the aircraft commander, in the performance of his duties, when indispensable to the continuation of the flight; and expenses incurred for the maintenance of the aircraft. Sole paragraph. Preference will be exercised: a) in the case of loss or damage to the aircraft, on the insurance value; b) in case of destruction or unusability, on the value of the recovered materials or indemnifications received from
third parties; c) in the case of expropriation, on the value of the indemnification.",None,air mortgag credit take preced over ani other with the except of those result from i judici expens labor and tax credit and airport fee ii expens for rescu servic expens incur by the aircraft command in the perform of hi duti when indispens to the continu of the flight and expens incur for the mainten of the aircraft sole paragraph prefer will be exercis a in the case of loss or damag to the aircraft on the insur valu b in case of destruct or unus on the valu of the recov materi or indemnif receiv from third parti c in the case of expropri on the valu of the indemnif,None,-1.4436617,1.6182495
1274,Law 7565/1986 - Brazilian Aeronautical Code,"A legal mortgage will be given in favor of the Federal Government on aircraft, parts and equipment acquired abroad with endorsement, guarantee or any other guaranty from the National Treasury or its financial agents.",None,a legal mortgag will be given in favor of the feder govern on aircraft part and equip acquir abroad with endors guarante or ani other guaranti from the nation treasuri or it financi agent,None,-0.310542,0.779011
1275,Law 7565/1986 - Brazilian Aeronautical Code,"The assets mentioned in the previous article will be adjudicated to the Union, if it so requests in the Federal Court, proving: I - bankruptcy, insolvency, judicial or extrajudicial liquidation, before the payment of the debt guaranteed by the National Treasury or its financial agents is completed; II - the occurrence of the facts foreseen in article 189, I and II of this Code.",None,the asset mention in the previou articl will be adjud to the union if it so request in the feder court prove i bankruptci insolv judici or extrajudici liquid befor the payment of the debt guarante by the nation treasuri or it financi agent is complet ii the occurr of the fact foreseen in articl i and ii of thi code,None,-0.22363459,1.138921
1276,Law 7565/1986 - Brazilian Aeronautical Code,"The debt to be paid by the Federal Government or its financial agents, due or falling due, will be collected from the purchaser or bankrupt estate for the amounts spent at the time of payment. Foreign currency conversion, as the case may be, will be made at the exchange rate of the day, with due regard for the pertinent complementary legislation.",None,the debt to be paid by the feder govern or it financi agent due or fall due will be collect from the purchas or bankrupt estat for the amount spent at the time of payment foreign currenc convers a the case may be will be made at the exchang rate of the day with due regard for the pertin complementari legisl,None,-0.78396386,3.236668
1277,Law 7565/1986 - Brazilian Aeronautical Code,The value of the aircraft awarded to the Union will be that of the date of said award.,None,the valu of the aircraft award to the union will be that of the date of said award,None,0.01664176,-0.18397148
1278,Law 7565/1986 - Brazilian Aeronautical Code,"The value of the aircraft awarded to the Union will be deducted from the amount of the credit provided for in this article, and the balance will be collected.",None,the valu of the aircraft award to the union will be deduct from the amount of the credit provid for in thi articl and the balanc will be collect,None,0.32529825,0.052967206
1279,Law 7565/1986 - Brazilian Aeronautical Code,"If the value of the aircraft is greater than the sums spent or to be spent by the Federal Government or its financial agents, the latter may sell the referred aircraft at auction for the appraised value.",None,if the valu of the aircraft is greater than the sum spent or to be spent by the feder govern or it financi agent the latter may sell the refer aircraft at auction for the apprais valu,None,-0.7697467,1.6495258
1280,Law 7565/1986 - Brazilian Aeronautical Code,"The amounts spent or to be spent shall be paid with the price obtained, and the balance shall be deposited, as the case may be, in favor of the bankrupt estate or liquidator.",None,the amount spent or to be spent shall be paid with the price obtain and the balanc shall be deposit a the case may be in favor of the bankrupt estat or liquid,None,-0.58069426,1.7781556
1281,Law 7565/1986 - Brazilian Aeronautical Code,"If the first auction does not reach a bid higher than or equal to the appraisal, a new conditional auction will be held on the same day for the highest price.",None,if the first auction doe not reach a bid higher than or equal to the apprais a new condit auction will be held on the same day for the highest price,None,-3.371891,3.5772262
1282,Law 7565/1986 - Brazilian Aeronautical Code,"If the price reached at the auction is not higher than the Union's claim, the Union may choose to adjudicate to its please.",None,if the price reach at the auction is not higher than the union 's claim the union may choos to adjud to it plea,None,-1.0441724,1.5861374
1283,Law 7565/1986 - Brazilian Aeronautical Code,"The fiduciary alienation in guarantee transfers to the creditor the resolvable domain and the indirect possession of the aircraft or its equipment, regardless of the respective tradition, the debtor becoming the direct possessor and depositary with all the responsibilities and charges incumbent upon him according to the civil and criminal law.",None,the fiduciari alien in guarante transfer to the creditor the resolv domain and the indirect posse of the aircraft or it equip regardless of the respect tradit the debtor becom the direct possessor and depositari with all the respons and charg incumb upon him accord to the civil and crimin law,None,-0.27764854,0.89384955
1284,Law 7565/1986 - Brazilian Aeronautical Code,"The fiduciary alienation in guarantee of an aircraft or its engines must be made by public or private instrument, which will contain I - the amount of the debt, the interest rate, the commissions, whose collection is allowed, the penalty clause, and the monetary correction stipulation, if any, with the exact indication of the applicable indexes; II - the due date and place of payment; III - a description of the aircraft or its engines, with the particulars shown on its registration, and on its registration and airworthiness certificates.",None,the fiduciari alien in guarante of an aircraft or it engin must be made by public or privat instrument which will contain i the amount of the debt the interest rate the commiss whose collect is allow the penalti claus and the monetari correct stipul if ani with the exact indic of the applic index ii the due date and place of payment iii a descript of the aircraft or it engin with the particular shown on it registr and on it registr and airworthi certif,None,-1.3175925,3.0999668
1285,Law 7565/1986 - Brazilian Aeronautical Code,"In the case of fiduciary alienation of aircraft under construction or of their components, the instrument will include a description as per the respective agreement and the stage it is at.",None,in the case of fiduciari alien of aircraft under construct or of their compon the instrument will includ a descript a per the respect agreement and the stage it is at,None,-0.832453,2.0621223
1286,Law 7565/1986 - Brazilian Aeronautical Code,"In the case of the previous paragraph, the fiduciary domain will be transferred, upon registration, over the component parts, and will extend to the built aircraft, regardless of a subsequent formality.",None,in the case of the previou paragraph the fiduciari domain will be transfer upon registr over the compon part and will extend to the built aircraft regardless of a subsequ formal,None,-0.76800555,2.1916451
1287,Law 7565/1986 - Brazilian Aeronautical Code,The fiduciary alienation is only valid and effective after registration with the Brazilian Aeronautical Registry.,None,the fiduciari alien is onli valid and effect after registr with the brazilian aeronaut registri,None,0.013870057,-2.2204576
1288,Law 7565/1986 - Brazilian Aeronautical Code,"In the event of default on the guaranteed obligation, the fiduciary creditor may alienate the object of the guarantee to third parties and apply the respective price to pay his credit and the expenses resulting from collection, delivering to the debtor the balance, if any.",None,in the event of default on the guarante oblig the fiduciari creditor may alien the object of the guarante to third parti and appli the respect price to pay hi credit and the expens result from collect deliv to the debtor the balanc if ani,None,-0.28976807,0.9479423
1289,Law 7565/1986 - Brazilian Aeronautical Code,"If the price does not suffice to pay the claim and expenses, the debtor remains obliged to pay balance.",None,if the price doe not suffic to pay the claim and expens the debtor remain oblig to pay balanc,None,0.5543023,-0.25324628
1290,Law 7565/1986 - Brazilian Aeronautical Code,"In bankruptcy, liquidation or insolvency of the debtor, the creditor is ensured the right to request the refund of asset that is fiduciarily alienated.",None,in bankruptci liquid or insolv of the debtor the creditor is ensur the right to request the refund of asset that is fiduciarili alien,None,2.1402912,-4.052203
1291,Law 7565/1986 - Brazilian Aeronautical Code,"The fiduciary owner or creditor may proceed with the judicial search and seizure of the asset fiduciarily sold, in the event of the creditor's arrears or default.",None,the fiduciari owner or creditor may proceed with the judici search and seizur of the asset fiduciarili sold in the event of the creditor 's arrear or default,None,2.163097,-4.0903664
1292,Law 7565/1986 - Brazilian Aeronautical Code,"In the event of bankruptcy, insolvency, judicial or extrajudicial liquidation of the purchaser or importer, without payment of the debt to the seller, and the National Treasury or its financial agents having to pay it, the Federal Government will have the right to receive the amount spent with the respective expenses and legal consequences, less the value of the aircraft, parts and equipment, object of the guarantee, proceeding in conformity with the provisions regarding legal mortgages (articles 144 and 145).",None,in the event of bankruptci insolv judici or extrajudici liquid of the purchas or import without payment of the debt to the seller and the nation treasuri or it financi agent have to pay it the feder govern will have the right to receiv the amount spent with the respect expens and legal consequ le the valu of the aircraft part and equip object of the guarante proceed in conform with the provis regard legal mortgag articl and,None,-0.6336623,3.2830637
1293,Law 7565/1986 - Brazilian Aeronautical Code,"Kidnapping is admitted: I - in case of dispossession of the aircraft by illegal means; II - in case of damage to private property caused by the aircraft making a forced landing there. Sole Paragraph. In the hypothesis under II, sequestration will not be allowed if sufficient bond has been posted to cover the damage caused.",None,kidnap is admit i in case of dispossess of the aircraft by illeg mean ii in case of damag to privat properti caus by the aircraft make a forc land there sole paragraph in the hypothesi under ii sequestr will not be allow if suffici bond ha been post to cover the damag caus,None,-0.014947266,0.55217457
1294,Law 7565/1986 - Brazilian Aeronautical Code,"Every time an attachment or seizure falls upon an aircraft or its engines, it must be registered with the Brazilian Aeronautical Registry.",None,everi time an attach or seizur fall upon an aircraft or it engin it must be regist with the brazilian aeronaut registri,None,-0.18731631,-1.3235582
1295,Law 7565/1986 - Brazilian Aeronautical Code,The safekeeping or deposit of aircraft that have been pledged or in any way apprehended judicially shall be in accordance with the provisions of Articles 312 to 315 of this Code.,None,the safekeep or deposit of aircraft that have been pledg or in ani way apprehend judici shall be in accord with the provis of articl to of thi code,None,0.07121405,0.092825584
1296,Law 7565/1986 - Brazilian Aeronautical Code,"At the discretion of the civil aviation authority, foreign crew members may be admitted into Brazilian air services, provided there is reciprocity or bilateral agreement on the matter.",None,at the discret of the civil aviat author foreign crew member may be admit into brazilian air servic provid there is reciproc or bilater agreement on the matter,None,-2.0555367,0.65678567
1297,Law 7565/1986 - Brazilian Aeronautical Code,"In the form of the pertinent regulations and in accordance with operational requirements, the crew will consist of holders of a flight license and certificates of physical capability and technical qualification, which accredit them for the exercise of their respective functions.",None,in the form of the pertin regul and in accord with oper requir the crew will consist of holder of a flight licens and certif of physic capabl and technic qualif which accredit them for the exercis of their respect function,None,-0.32493338,-0.9918662
1298,Law 7565/1986 - Brazilian Aeronautical Code,"The crew license and the technical qualification and physical capacity certificates will be granted by the civil aviation authority, in the manner set forth in specific regulations.",None,the crew licens and the technic qualif and physic capac certif will be grant by the civil aviat author in the manner set forth in specif regul,None,-0.13061653,-1.7117333
1299,Law 7565/1986 - Brazilian Aeronautical Code,"The prerogatives resulting from licenses and technical qualification certificates may be exercised by their holder, provided the requirements established in regulation by the civil aviation authority are met.",None,the prerog result from licens and technic qualif certif may be exercis by their holder provid the requir establish in regul by the civil aviat author are met,None,-0.12470368,-1.394627
1300,Law 7565/1986 - Brazilian Aeronautical Code,"Whenever the license holder presents evidence that compromises his technical aptitude or physical conditions established in specific regulations, he may be submitted to new technical or physical capacity examinations, even if the respective certificates are valid. Single paragraph. The interested parties may appeal the results of the aforementioned examinations to the specialized technical commission or the medical board.",None,whenev the licens holder present evid that compromis hi technic aptitud or physic condit establish in specif regul he may be submit to new technic or physic capac examin even if the respect certif are valid singl paragraph the interest parti may appeal the result of the aforement examin to the special technic commiss or the medic board,None,-0.13786131,-1.4025247
1301,Law 7565/1986 - Brazilian Aeronautical Code,"Any of the certificates referred to in the previous articles may be revoked by the aeronautical authority if it is proven, in an administrative process or in a health examination, that the respective holder is not of good professional standing or is not capable of exercising the functions specified in his license. Sole Paragraph. In the case of this article, the provisions of the sole paragraph of article 163 apply.",None,ani of the certif refer to in the previou articl may be revok by the aeronaut author if it is proven in an administr process or in a health examin that the respect holder is not of good profession stand or is not capabl of exercis the function specifi in hi licens sole paragraph in the case of thi articl the provis of the sole paragraph of articl appli,None,-0.19159809,1.1845807
1302,Law 7565/1986 - Brazilian Aeronautical Code,"Every aircraft will have a commander on board, a member of the crew, designated by the owner or operator, who will be his representative during the trip. Sole paragraph. The name of the Commander and of the other crew members will appear in the Logbook.",None,everi aircraft will have a command on board a member of the crew design by the owner or oper who will be hi repres dure the trip sole paragraph the name of the command and of the other crew member will appear in the logbook,None,-2.2827265,0.35123932
1303,Law 7565/1986 - Brazilian Aeronautical Code,"The Captain is responsible for the aircraft's operation and safety. The captain will also be responsible for the safekeeping of valuables, merchandise, checked baggage, and mail, provided that the owner or operator ensures him/her the conditions to verify their quantity and condition.",None,the captain is respons for the aircraft 's oper and safeti the captain will also be respons for the safekeep of valuabl merchandis check baggag and mail provid that the owner or oper ensur him/her the condit to verifi their quantiti and condit,None,-1.9360337,-1.8172973
1304,Law 7565/1986 - Brazilian Aeronautical Code,The other crew members are technically and disciplinarily subordinated to the aircraft Commander.,None,the other crew member are technic and disciplinarili subordin to the aircraft command,None,-1.8995578,-1.1760556
1305,Law 7565/1986 - Brazilian Aeronautical Code,"During the voyage, the Commander is responsible, as far as the crew is concerned, for compliance with the professional regulations regarding: I - limit of the working day; II - flight limits; III - rest intervals; IV - food supply.",None,dure the voyag the command is respons a far a the crew is concern for complianc with the profession regul regard i limit of the work day ii flight limit iii rest interv iv food suppli,None,-1.0773323,1.235836
1306,Law 7565/1986 - Brazilian Aeronautical Code,"The commander exercises the authority inherent to the function from the moment he presents himself for flight until the moment he hands over the aircraft, once the trip is concluded. Sole paragraph. In the case of a forced landing, the commander's authority persists until the competent authorities take responsibility for the aircraft, people, and things transported.",None,the command exercis the author inher to the function from the moment he present himself for flight until the moment he hand over the aircraft onc the trip is conclud sole paragraph in the case of a forc land the command 's author persist until the compet author take respons for the aircraft peopl and thing transport,None,-1.5462327,2.3588333
1307,Law 7565/1986 - Brazilian Aeronautical Code,"Art. 168 During the period of time provided in article 167, the Commander exercises authority over persons and things on board the aircraft and may: I - disembark any of them, provided it compromises good order, discipline, endangers the safety of the aircraft or of the people and goods on board; II - take the necessary measures for the protection of the aircraft and of persons or property carried; III - to dump the cargo or part of it, when essential to flight safety (article 16, paragraph 3). Sole Paragraph. The Commander and the operator of the aircraft will not be responsible for losses or consequences resulting from adopting the disciplinary measures provided in this article, without excess of power.",None,art dure the period of time provid in articl the command exercis author over person and thing on board the aircraft and may i disembark ani of them provid it compromis good order disciplin endang the safeti of the aircraft or of the peopl and good on board ii take the necessari measur for the protect of the aircraft and of person or properti carri iii to dump the cargo or part of it when essenti to flight safeti articl paragraph sole paragraph the command and the oper of the aircraft will not be respons for loss or consequ result from adopt the disciplinari measur provid in thi articl without excess of power,None,-1.6346447,2.5058386
1308,Law 7565/1986 - Brazilian Aeronautical Code,"The commander, under his responsibility, may postpone or suspend the aircraft's departure, when he considers it indispensable to the flight's safety.",None,the command under hi respons may postpon or suspend the aircraft 's departur when he consid it indispens to the flight 's safeti,None,-1.8960199,-1.1078707
1309,Law 7565/1986 - Brazilian Aeronautical Code,"The commander may delegate to another crew member the attributions that are his responsibility, except those related to flight safety.",None,the command may deleg to anoth crew member the attribut that are hi respons except those relat to flight safeti,None,-2.0146244,-1.1622612
1310,Law 7565/1986 - Brazilian Aeronautical Code,"The decisions taken by the Commander, as per articles 167, 168, 169 and 215, sole paragraph, including in case of dumping (article 16, §3), will be registered in the Logbook and, once the trip is concluded, immediately communicated to the aeronautical authority. Single paragraph. If the cargo is subject to customs control, the disposal will be communicated to the closest tax authority.",None,the decis taken by the command a per articl and sole paragraph includ in case of dump articl §3 will be regist in the logbook and onc the trip is conclud immedi commun to the aeronaut author singl paragraph if the cargo is subject to custom control the dispos will be commun to the closest tax author,None,-1.0048493,0.17819707
1311,Law 7565/1986 - Brazilian Aeronautical Code,The completion of the Logbook must meet the requirements established in regulations by the civil aviation authority.,None,the complet of the logbook must meet the requir establish in regul by the civil aviat author,None,0.17371033,-2.4715092
1312,Law 7565/1986 - Brazilian Aeronautical Code,"The Captain will record, in the Log Book, the births and deaths that occur during the voyage, and will extract a copy for all legal purposes.",None,the captain will record in the log book the birth and death that occur dure the voyag and will extract a copi for all legal purpos,None,0.41119376,-0.1597245
1313,Law 7565/1986 - Brazilian Aeronautical Code,"Air services are considered economic activities of public interest subject to regulation by the civil aviation authority, pursuant to specific legislation.Sole paragraph. The regulatory norms of the civil aviation authority will provide for scheduled and non-scheduled air services, in compliance with the international agreements to which the Federative Republic of Brazil is a signatory.",None,air servic are consid econom activ of public interest subject to regul by the civil aviat author pursuant to specif legislation.sol paragraph the regulatori norm of the civil aviat author will provid for schedul and non-schedul air servic in complianc with the intern agreement to which the feder republ of brazil is a signatori,None,-0.5270978,-0.8739485
1314,Law 7565/1986 - Brazilian Aeronautical Code,"Agreements between air service operators involving consortium, pool, connection, consolidation, or merger of services or interests must comply with the provisions of specific regulations issued by the civil aviation authority.",None,agreement between air servic oper involv consortium pool connect consolid or merger of servic or interest must compli with the provis of specif regul issu by the civil aviat author,None,0.28059575,-1.3049529
1315,Law 7565/1986 - Brazilian Aeronautical Code,"The operation of air services is open to any person, natural or legal entity, observing the provisions of this Code and the rules of the civil aviation authority.",None,the oper of air servic is open to ani person natur or legal entiti observ the provis of thi code and the rule of the civil aviat author,None,-0.033118613,-0.9095923
1316,Law 7565/1986 - Brazilian Aeronautical Code,"Surveillance will be exercised by personnel accredited by the aeronautical authority. Sole paragraph. Inspections and surveys in aircraft, air services, workshops, air sports entities, and airport facilities, as well as proficiency exams for aircrew members, constitute inspection charges.",None,surveil will be exercis by personnel accredit by the aeronaut author sole paragraph inspect and survey in aircraft air servic workshop air sport entiti and airport facil a well a profici exam for aircrew member constitut inspect charg,None,-1.5922713,-0.45037293
1317,Law 7565/1986 - Brazilian Aeronautical Code,"Art. 203. International air transport services may be provided by domestic or foreign companies. Sole paragraph. The exploration of these services will be subject to: a) to the provisions of the treaties or bilateral agreements in effect with the respective states and Brazil; b) in their absence, to the provisions of this Code.",None,art 203. intern air transport servic may be provid by domest or foreign compani sole paragraph the explor of these servic will be subject to a to the provis of the treati or bilater agreement in effect with the respect state and brazil b in their absenc to the provis of thi code,None,-1.195131,0.866353
1318,Law 7565/1986 - Brazilian Aeronautical Code,"To operate international air transport services, the foreign company must obtain operating authorization, as provided for in the regulations issued by the civil aviation authority, waiving the prior operating authorization dealt with in Article 1134 of Law No. 10406 of January 10, 2002 (Civil Code).",None,to oper intern air transport servic the foreign compani must obtain oper author a provid for in the regul issu by the civil aviat author waiv the prior oper author dealt with in articl of law no of januari civil code,None,-0.58201206,-1.0996667
1319,Law 7565/1986 - Brazilian Aeronautical Code,The request for filing the foreign company's registration with the Board of Trade will comply with the provisions of an act from the National Department of Business Registration and Integration (Drei).,None,the request for file the foreign compani 's registr with the board of trade will compli with the provis of an act from the nation depart of busi registr and integr drei,None,0.41245627,-1.4727792
1320,Law 7565/1986 - Brazilian Aeronautical Code,"All transportation in which the points of departure, intermediate and destination are located in the National Territory is considered domestic and is governed by this Code. Sole paragraph. The transport will not lose this character if, for reasons of force majeure, the aircraft makes a stopover in foreign territory, with, however, its points of departure and destination in Brazilian territory.",None,all transport in which the point of departur intermedi and destin are locat in the nation territori is consid domest and is govern by thi code sole paragraph the transport will not lose thi charact if for reason of forc majeur the aircraft make a stopov in foreign territori with howev it point of departur and destin in brazilian territori,None,-0.80770344,0.542025
1321,Law 7565/1986 - Brazilian Aeronautical Code,"Through an air transport contract, the entrepreneur is obligated to transport passengers, baggage or cargo, by means of an aircraft, against payment. Sole paragraph. The entrepreneur, as a carrier, can be a natural or legal person, owner or operator of the aircraft.",None,through an air transport contract the entrepreneur is oblig to transport passeng baggag or cargo by mean of an aircraft against payment sole paragraph the entrepreneur a a carrier can be a natur or legal person owner or oper of the aircraft,None,-0.79798806,1.5518827
1322,Law 7565/1986 - Brazilian Aeronautical Code,"A single transportation contract is considered to exist, when it is adjusted in a single juridical act, by means of one or more tickets, even if executed, successively, by more than one carrier.",None,a singl transport contract is consid to exist when it is adjust in a singl jurid act by mean of one or more ticket even if execut success by more than one carrier,None,-1.3458439,2.0502462
1323,Law 7565/1986 - Brazilian Aeronautical Code,"In the case of combined transport, the provisions of this Code apply to aircraft.",None,in the case of combin transport the provis of thi code appli to aircraft,None,0.2556067,-2.6264365
1324,Law 7565/1986 - Brazilian Aeronautical Code,"The de facto carrier is considered to be the one who carries out all or part of the transportation, presumably authorized by the contractual carrier and not to be confused with him or with the successive carrier.",None,the de facto carrier is consid to be the one who carri out all or part of the transport presum author by the contractu carrier and not to be confus with him or with the success carrier,None,-1.4274883,1.4932965
1325,Law 7565/1986 - Brazilian Aeronautical Code,"The absence, irregularity or loss of the ticket, baggage bill or bill of lading does not impair the existence and effectiveness of the respective contract.",None,the absenc irregular or loss of the ticket baggag bill or bill of lade doe not impair the exist and effect of the respect contract,None,0.20911314,-0.9967096
1326,Law 7565/1986 - Brazilian Aeronautical Code,"In the transportation of persons, the carrier is obligated to deliver the respective individual or collective ticket, which must indicate the place and date of issue, the points of departure and destination, as well as the name of the carriers. Sole Paragraph. Providers of intermediation services for the purchase of airline tickets and companies providing air transport services must provide the competent federal authorities with the passenger's personal information, pursuant to
regulation. ",None,in the transport of person the carrier is oblig to deliv the respect individu or collect ticket which must indic the place and date of issu the point of departur and destin a well a the name of the carrier sole paragraph provid of intermedi servic for the purchas of airlin ticket and compani provid air transport servic must provid the compet feder author with the passeng 's person inform pursuant to regul,None,-1.1436743,1.2826002
1327,Law 7565/1986 - Brazilian Aeronautical Code,The ticket will be valid for 1 (one) year as of the date it is issued.,None,the ticket will be valid for one year a of the date it is issu,None,-2.9181793,2.1070204
1328,Law 7565/1986 - Brazilian Aeronautical Code,The passenger has the right to reimbursement for the amount already paid for the ticket if the carrier cancels the travel.,None,the passeng ha the right to reimburs for the amount alreadi paid for the ticket if the carrier cancel the travel,None,-1.0189976,-0.0098741595
1329,Law 7565/1986 - Brazilian Aeronautical Code,"In case of delayed departure for more than 4 (four) hours, the carrier will arrange for the passenger to be boarded on a flight offering an equivalent service to the same destination, if any, or will refund, immediately, if the passenger so prefers, the value of the ticket.",None,in case of delay departur for more than four hour the carrier will arrang for the passeng to be board on a flight offer an equival servic to the same destin if ani or will refund immedi if the passeng so prefer the valu of the ticket,None,-1.4877428,2.0080104
