,Law,Text,Category,text_clean,Category_New,x,y
1223,Law 7565/1986 - Brazilian Aeronautical Code,"All ground equipment and services used to serve aircraft, passengers, baggage and cargo are the responsibility of the carriers or autonomous auxiliary service providers.",None,all ground equip and servic use to serv aircraft passeng baggag and cargo are the respons of the carrier or autonom auxiliari servic provid,None,5.9912806,6.8056307
1224,Law 7565/1986 - Brazilian Aeronautical Code,An organ or Commission may be installed with the purpose of I - promote the integrated planning of the aeronautical infrastructure and its harmonization with the economicfinancial possibilities of the country; II - coordinate the various systems or subsystems; III - study and propose the appropriate measures for the harmonic functioning of the various systems or subsystems; IV - to coordinate the various registrations and homologations required by law.,None,an organ or commiss may be instal with the purpos of i promot the integr plan of the aeronaut infrastructur and it harmon with the economicfinanci possibl of the countri ii coordin the variou system or subsystem iii studi and propos the appropri measur for the harmon function of the variou system or subsystem iv to coordin the variou registr and homolog requir by law,None,5.3917117,5.6665807
1225,Law 7565/1986 - Brazilian Aeronautical Code,"Aircraft are considered to be any maneuverable device in flight, that can sustain itself and circulate in the airspace, by means of aerodynamic reactions, capable of transporting people or things. The aircraft is a movable property that can be registered for the purposes of nationality, registration, airworthiness, transference by act among living persons, constitution of mortgage, publicity and general registration.",None,aircraft are consid to be ani maneuver devic in flight that can sustain itself and circul in the airspac by mean of aerodynam reaction capabl of transport peopl or thing the aircraft is a movabl properti that can be regist for the purpos of nation registr airworthi transfer by act among live person constitut of mortgag public and gener registr,None,6.144447,6.5575886
1226,Law 7565/1986 - Brazilian Aeronautical Code,The civil aviation authority may establish exceptions to the registration referred to in § 1 of this article.,None,the civil aviat author may establish except to the registr refer to in § of thi articl,None,4.6175327,5.5630608
1227,Law 7565/1986 - Brazilian Aeronautical Code,"Aircraft are classified as civil and military. Members of the Armed Forces are considered to be military personnel, including those requested by law for military missions (article 3, I).",None,aircraft are classifi a civil and militari member of the arm forc are consid to be militari personnel includ those request by law for militari mission articl i,None,5.0430074,7.207765
1228,Law 7565/1986 - Brazilian Aeronautical Code,Civil aircraft include public aircraft and private aircraft.,None,civil aircraft includ public aircraft and privat aircraft,None,4.867492,6.3884816
1229,Law 7565/1986 - Brazilian Aeronautical Code,"The public aircraft are those destined for the service of the Public Authorities, including those requisitioned as provided in law; all others are private aircraft.",None,the public aircraft are those destin for the servic of the public author includ those requisit a provid in law all other are privat aircraft,None,5.094366,5.908358
1230,Law 7565/1986 - Brazilian Aeronautical Code,"Unless otherwise stated, the precepts of this Code do not apply to military aircraft, regulated by special legislation (article 14, § 6).",None,unless otherwis state the precept of thi code do not appli to militari aircraft regul by special legisl articl §,None,5.890711,5.6318808
1231,Law 7565/1986 - Brazilian Aeronautical Code,The aircraft is considered to have the nationality of the State where it is registered.,None,the aircraft is consid to have the nation of the state where it is regist,None,4.976535,6.4600787
1232,Law 7565/1986 - Brazilian Aeronautical Code,"The registration of an aircraft already registered in another state may be carried out by the new purchaser, by proving the transfer of ownership; or by the operator, by means of the express consent of the owner of the domain. Sole Paragraph. The owner's consent may be manifested, by means of a special mandate, in a clause of the respective aircraft utilization agreement, or in a separate document.",None,the registr of an aircraft alreadi regist in anoth state may be carri out by the new purchas by prove the transfer of ownership or by the oper by mean of the express consent of the owner of the domain sole paragraph the owner 's consent may be manifest by mean of a special mandat in a claus of the respect aircraft util agreement or in a separ document,None,5.2680497,3.9562597
1233,Law 7565/1986 - Brazilian Aeronautical Code,"The enrollment will be provisional when: I - made by the explorer, user, lessee, promissory purchaser, or by whoever, being the possessor, does not own the
aircraft, but has the express mandate or consent of the holder of the aircraft domain; II - the seller reserves ownership of the aircraft until full payment of the price or until a certain condition is met, but expressly consents to the buyer's registration.",None,the enrol will be provision when i made by the explor user lesse promissori purchas or by whoever be the possessor doe not own the aircraft but ha the express mandat or consent of the holder of the aircraft domain ii the seller reserv ownership of the aircraft until full payment of the price or until a certain condit is met but expressli consent to the buyer 's registr,None,5.435576,3.9484208
1234,Law 7565/1986 - Brazilian Aeronautical Code,"The occurrence of a resolutive condition, established in the contract, leads to the cancellation of the enrollment, while the acquittal or the occurrence of a suspensive condition authorizes the definitive enrollment.",None,the occurr of a resolut condit establish in the contract lead to the cancel of the enrol while the acquitt or the occurr of a suspens condit author the definit enrol,None,6.946309,4.1989555
1235,Law 7565/1986 - Brazilian Aeronautical Code,"A forward sale and purchase agreement, provided the seller does not reserve the property to himself, gives rise to definitive registration definitive registration.",None,a forward sale and purchas agreement provid the seller doe not reserv the properti to himself give rise to definit registr definit registr,None,7.1404033,4.2337465
1236,Law 7565/1986 - Brazilian Aeronautical Code,"Art. 112. The nationality and registration marks will be cancelled: I - at the request of the owner or exploiter when he must register it in another state, as long as there is no legal prohibition (article 75 and sole paragraph); II - ex officio when enrolled in another country; III - when the aircraft is abandoned or perished.",None,art the nation and registr mark will be cancel i at the request of the owner or exploit when he must regist it in anoth state a long a there is no legal prohibit articl and sole paragraph ii ex officio when enrol in anoth countri iii when the aircraft is abandon or perish,None,6.321275,4.42723
1237,Law 7565/1986 - Brazilian Aeronautical Code,"No aircraft can be authorized to fly without the previous issuance of the corresponding airworthiness certificate, which will only be valid during the stipulated period and while complying with the mandatory conditions mentioned therein (articles 20 and 68, § 2). The requirements, conditions and proofs necessary to obtain or renew the certificate, as well as the validity period and cases of suspension or revocation.",None,no aircraft can be author to fli without the previou issuanc of the correspond airworthi certif which will onli be valid dure the stipul period and while compli with the mandatori condit mention therein articl and § the requir condit and proof necessari to obtain or renew the certif a well a the valid period and case of suspens or revoc,None,6.416513,4.625834
1238,Law 7565/1986 - Brazilian Aeronautical Code,"Foreign airworthiness certificates that meet the requirements provided for in the regulation mentioned in the previous paragraph, and the internationally accepted conditions, may be validated.",None,foreign airworthi certif that meet the requir provid for in the regul mention in the previou paragraph and the intern accept condit may be valid,None,5.651491,1.9313525
1239,Law 7565/1986 - Brazilian Aeronautical Code,The ownership of the aircraft is acquired: I - by construction; II - by usucaption; III - by hereditary right; IV - by registration of the transfer title in the Brazilian Aeronautical Register; V - by legal transfer (articles 145 and 190).,None,the ownership of the aircraft is acquir i by construct ii by usucapt iii by hereditari right iv by registr of the transfer titl in the brazilian aeronaut regist v by legal transfer articl and,None,5.2206817,3.5056732
1240,Law 7565/1986 - Brazilian Aeronautical Code,"In the transfer of the aircraft are always included, unless expressly stated otherwise, the engines, equipment and internal installations.",None,in the transfer of the aircraft are alway includ unless expressli state otherwis the engin equip and intern instal,None,5.8983254,5.9510922
1241,Law 7565/1986 - Brazilian Aeronautical Code,"The titles that transfer the ownership of an aircraft, by an act between living persons, do not transfer its domain until the date they are registered in the Brazilian Aeronautical Register.",None,the titl that transfer the ownership of an aircraft by an act between live person do not transfer it domain until the date they are regist in the brazilian aeronaut regist,None,5.2470875,3.685096
1242,Law 7565/1986 - Brazilian Aeronautical Code,"The aircraft construction projects on behalf of the manufacturer himself, the construction contracts on behalf of whoever contracted it, and the respective mortgages may be registered with the Brazilian Aeronautical Registry.",None,the aircraft construct project on behalf of the manufactur himself the construct contract on behalf of whoever contract it and the respect mortgag may be regist with the brazilian aeronaut registri,None,5.7448974,6.2228117
1243,Law 7565/1986 - Brazilian Aeronautical Code,"Aircraft ownership is lost by alienation, renunciation, abandonment, perishing, expropriation, and by the extinction causes foreseen by law. The aircraft or part thereof is abandoned when its legitimate origin cannot be determined, or when the owner expressly declares his intention to abandon it.",None,aircraft ownership is lost by alien renunci abandon perish expropri and by the extinct caus foreseen by law the aircraft or part thereof is abandon when it legitim origin can not be determin or when the owner expressli declar hi intent to abandon it,None,6.3512416,5.953347
1244,Law 7565/1986 - Brazilian Aeronautical Code,"The aircraft is considered to have perished when it is verified that it is impossible to recover it, or after more than 180 (one hundred and eighty) days have elapsed as from the date on which it received the last official notice.",None,the aircraft is consid to have perish when it is verifi that it is imposs to recov it or after more than one hundr and eighti day have elaps a from the date on which it receiv the last offici notic,None,7.6747503,6.018736
1245,Law 7565/1986 - Brazilian Aeronautical Code,"Once an administrative inquiry verifies the abandonment or perishing of the aircraft, the respective registration will be cancelled ex-officio.",None,onc an administr inquiri verifi the abandon or perish of the aircraft the respect registr will be cancel ex-officio,None,6.3787045,4.471273
1246,Law 7565/1986 - Brazilian Aeronautical Code,"The contract that aims to transfer the ownership of an aircraft or the constitution of a right in rem over it may be drawn up by public or private instrument. Sole paragraph. In the case of a contract made abroad, the provisions of article 73, item III, apply.",None,the contract that aim to transfer the ownership of an aircraft or the constitut of a right in rem over it may be drawn up by public or privat instrument sole paragraph in the case of a contract made abroad the provis of articl item iii appli,None,5.165498,3.7632117
1247,Law 7565/1986 - Brazilian Aeronautical Code,"An aircraft is exploited when an individual or legal entity, owner or not, uses it, legitimately, for its own account, with or without profit.",None,an aircraft is exploit when an individu or legal entiti owner or not use it legitim for it own account with or without profit,None,5.5346375,3.9585495
1248,Law 7565/1986 - Brazilian Aeronautical Code,"An aircraft operator or explorer is considered to be I - the natural or legal person providing air services; II - the natural or legal person who uses aircraft, owned by him or another person, directly or through representatives, to carry out operations that do not constitute the provision of air services to third parties; III - the charterer who has reserved the aircraft's technical conduction, direction, and authority over the crew; IV - the lessee who has acquired the technical control of the leased aircraft and authority over the crew.",None,an aircraft oper or explor is consid to be i the natur or legal person provid air servic ii the natur or legal person who use aircraft own by him or anoth person directli or through repres to carri out oper that do not constitut the provis of air servic to third parti iii the charter who ha reserv the aircraft 's technic conduct direct and author over the crew iv the lesse who ha acquir the technic control of the lea aircraft and author over the crew,None,5.368738,8.217233
1249,Law 7565/1986 - Brazilian Aeronautical Code,"When the name of the operator is registered in the Brazilian Aeronautical Register, by means of any contract of use, the owner of the aircraft is excluded from the responsibility inherent to its exploitation. The owner of the aircraft will be considered the operator, until proven otherwise, if his name is not on the BrazilianAeronautical Registry.",None,when the name of the oper is regist in the brazilian aeronaut regist by mean of ani contract of use the owner of the aircraft is exclud from the respons inher to it exploit the owner of the aircraft will be consid the oper until proven otherwis if hi name is not on the brazilianaeronaut registri,None,5.449952,4.002859
1250,Law 7565/1986 - Brazilian Aeronautical Code,"If it is proven, in the case of the previous paragraph, that there was an operator, although his name was not registered in the Brazilian Aeronautical Registry, the operator and the owner will be jointly liable for any infraction or damage resulting from the operation of the aircraft.",None,if it is proven in the case of the previou paragraph that there wa an oper although hi name wa not regist in the brazilian aeronaut registri the oper and the owner will be jointli liabl for ani infract or damag result from the oper of the aircraft,None,6.2863955,5.509381
1251,Law 7565/1986 - Brazilian Aeronautical Code,"The contracting party that ordered the construction of the aircraft, once his contract is registered with the Brazilian Aeronautical Registry, acquires, originally, the ownership of the aircraft, being able to dispose of it and reclaim it from whoever unjustly possesses it.",None,the contract parti that order the construct of the aircraft onc hi contract is regist with the brazilian aeronaut registri acquir origin the ownership of the aircraft be abl to dispos of it and reclaim it from whoever unjustli posse it,None,6.168703,6.2463374
1252,Law 7565/1986 - Brazilian Aeronautical Code,"A lease is granted when one of the parties agrees to assign to the other, for a determined period of time, the use and enjoyment of an aircraft or its engines, in exchange for a certain amount of compensation.",None,a lea is grant when one of the parti agre to assign to the other for a determin period of time the use and enjoy of an aircraft or it engin in exchang for a certain amount of compens,None,7.234532,5.889781
1253,Law 7565/1986 - Brazilian Aeronautical Code,The aircraft leasing agreement will be made by public or private instrument and will be registered with the Brazilian Aeronautical Registry.,None,the aircraft lea agreement will be made by public or privat instrument and will be regist with the brazilian aeronaut registri,None,6.228274,5.7546515
1254,Law 7565/1986 - Brazilian Aeronautical Code,"The lessor is obligated I - to deliver to the lessee the aircraft or the engine, at the agreed time and place, with the necessary documentation for the flight, in conditions to serve the use for which one or the other is intended, and to keep them in that condition, for the duration of the contract, unless otherwise expressly agreed; II - to guarantee, for the duration of the contract, the peaceful use of the aircraft or engine. Sole Paragraph. The lessor may also be obligated to deliver the aircraft equipped and manned, provided that the lessee is in charge of the direction and technical guidance.",None,the lessor is oblig i to deliv to the lesse the aircraft or the engin at the agre time and place with the necessari document for the flight in condit to serv the use for which one or the other is intend and to keep them in that condit for the durat of the contract unless otherwis expressli agre ii to guarante for the durat of the contract the peac use of the aircraft or engin sole paragraph the lessor may also be oblig to deliv the aircraft equip and man provid that the lesse is in charg of the direct and technic guidanc,None,6.409906,6.4674764
1255,Law 7565/1986 - Brazilian Aeronautical Code,"Art. 130. The lessee is obliged I - to use the leased thing for the agreed upon purpose and to take care of it as if it were his own; II - to pay, punctually, the rent, in the agreed upon time, place and conditions; III - to return to lessor the leased item in the condition in which it was received, with the exception of natural wear and tear resulting from regular use.",None,art the lesse is oblig i to use the lea thing for the agre upon purpos and to take care of it a if it were hi own ii to pay punctual the rent in the agre upon time place and condit iii to return to lessor the lea item in the condit in which it wa receiv with the except of natur wear and tear result from regular use,None,6.7969832,6.346389
1256,Law 7565/1986 - Brazilian Aeronautical Code,"Assignment of lease and sublease may only be carried out by written contract, with the express consent of the lessor and registration with the Brazilian Aeronautical Registry.",None,assign of lea and subleas may onli be carri out by written contract with the express consent of the lessor and registr with the brazilian aeronaut registri,None,5.401631,4.444395
1257,Law 7565/1986 - Brazilian Aeronautical Code,"Failure to register the lease or sublease agreement determines that the lessor, the lessee and the sublessee, if any, are liable for damages and losses caused by the aircraft.",None,failur to regist the lea or subleas agreement determin that the lessor the lesse and the sublesse if ani are liabl for damag and loss caus by the aircraft,None,6.732415,6.089069
1258,Law 7565/1986 - Brazilian Aeronautical Code,"Chartering occurs when one of the parties, called the charterer, binds itself to the other, called the charterer, upon payment by the latter of the freight, to perform one or more pre-established trips or during a certain period of time, with the charterer having control over the crew and the technical conduction of the aircraft.",None,charter occur when one of the parti call the charter bind itself to the other call the charter upon payment by the latter of the freight to perform one or more pre-establish trip or dure a certain period of time with the charter have control over the crew and the technic conduct of the aircraft,None,7.163752,7.6814237
1259,Law 7565/1986 - Brazilian Aeronautical Code,"The contract will be by public or private instrument, with the option to register it with the Brazilian Aeronautical Registry (articles 123 and 124).",None,the contract will be by public or privat instrument with the option to regist it with the brazilian aeronaut registri articl and,None,6.3784027,5.9243126
1260,Law 7565/1986 - Brazilian Aeronautical Code,"The charterer is obligated I - to make available to the charterer equipped and manned aircraft, with the necessary documents and in an airworthy condition; II - to perform the agreed trips or to keep the aircraft at the charterer's disposal during the agreed time.",None,the charter is oblig i to make avail to the charter equip and man aircraft with the necessari document and in an airworthi condit ii to perform the agre trip or to keep the aircraft at the charter 's dispos dure the agre time,None,6.757731,7.7803397
1261,Law 7565/1986 - Brazilian Aeronautical Code,"The charterer is obligated I - to limit the use of the aircraft to the use for which it was contracted and according to the terms of the contract; II - to pay the freight at the agreed place, time and conditions.",None,the charter is oblig i to limit the use of the aircraft to the use for which it wa contract and accord to the term of the contract ii to pay the freight at the agre place time and condit,None,7.0741544,6.722235
1262,Law 7565/1986 - Brazilian Aeronautical Code,"Aircraft, engines, aircraft parts and accessories, including those under construction, may be the object of mortgages. The aircraft registered and provisionally enrolled cannot be the object of mortgage until the definitive registration is carried out, unless it is to guarantee the contract based on which the provisional registration was made.",None,aircraft engin aircraft part and accessori includ those under construct may be the object of mortgag the aircraft regist and provision enrol can not be the object of mortgag until the definit registr is carri out unless it is to guarante the contract base on which the provision registr wa made,None,6.3992667,6.396017
1263,Law 7565/1986 - Brazilian Aeronautical Code,"The reference to aircraft, without reservation, includes all equipment, engines, installations and accessories, included in the respective registration and airworthiness certificates.",None,the refer to aircraft without reserv includ all equip engin instal and accessori includ in the respect registr and airworthi certif,None,5.747419,5.6256733
1264,Law 7565/1986 - Brazilian Aeronautical Code,"In case of incidence on engines, these must be registered and individualized in the Brazilian Aeronautical Registry, upon registration of the mortgage, and the mortgage will be effective even if they are equipping the mortgaged aircraft to a different creditor, except if the respective contracts contain a clause allowing for engine rotation.",None,in case of incid on engin these must be regist and individu in the brazilian aeronaut registri upon registr of the mortgag and the mortgag will be effect even if they are equip the mortgag aircraft to a differ creditor except if the respect contract contain a claus allow for engin rotat,None,5.8145633,4.349061
1265,Law 7565/1986 - Brazilian Aeronautical Code,"Once the construction is concluded, the mortgage will extend to the aircraft if it is over all the components; but it will continue to cover only the individual engines and equipment, if the guarantee is only over them.",None,onc the construct is conclud the mortgag will extend to the aircraft if it is over all the compon but it will continu to cover onli the individu engin and equip if the guarante is onli over them,None,6.707488,4.908836
1266,Law 7565/1986 - Brazilian Aeronautical Code,"During the contract, the creditor may inspect the condition of the assets, object of the mortgage.",None,dure the contract the creditor may inspect the condit of the asset object of the mortgag,None,5.885418,3.6328518
1267,Law 7565/1986 - Brazilian Aeronautical Code,"Only he who can alienate the aircraft may mortgage it, and only the aircraft that can be alienated may be given in mortgage.",None,onli he who can alien the aircraft may mortgag it and onli the aircraft that can be alien may be given in mortgag,None,3.8333302,3.0205703
1268,Law 7565/1986 - Brazilian Aeronautical Code,Aircraft common to 2 (two) or more owners can only be mortgaged with the express consent of all the joint owners.,None,aircraft common to two or more owner can onli be mortgag with the express consent of all the joint owner,None,5.2866864,3.992241
1269,Law 7565/1986 - Brazilian Aeronautical Code,The mortgage will be constituted by registration of the contract with the Brazilian Aeronautical Registry and with an entry on the respective registration certificate.,None,the mortgag will be constitut by registr of the contract with the brazilian aeronaut registri and with an entri on the respect registr certif,None,5.814061,4.715495
1270,Law 7565/1986 - Brazilian Aeronautical Code,"The mortgage contract must contain I - the name and domicile of the contracting parties; II - the amount of the guaranteed debt, the respective interest and other legal consequences, the term and place of payment; III - the nationality and registration marks of the aircraft, as well as the serial numbers of its component parts; IV - the insurance that guarantees the mortgaged property.",None,the mortgag contract must contain i the name and domicil of the contract parti ii the amount of the guarante debt the respect interest and other legal consequ the term and place of payment iii the nation and registr mark of the aircraft a well a the serial number of it compon part iv the insur that guarante the mortgag properti,None,7.7664022,5.8293056
1271,Law 7565/1986 - Brazilian Aeronautical Code,"When the aircraft is under construction, the instrument must contain a description in accordance with the contract, as well as the manufacturing stage, if the mortgage is over all the components; or the individualization of the parts and accessories if the guarantee is over them.",None,when the aircraft is under construct the instrument must contain a descript in accord with the contract a well a the manufactur stage if the mortgag is over all the compon or the individu of the part and accessori if the guarante is over them,None,5.761658,2.1919155
1272,Law 7565/1986 - Brazilian Aeronautical Code,"In the case of a mortgage contract executed abroad, the indications provided for in article 73, item III, must be observed.",None,in the case of a mortgag contract execut abroad the indic provid for in articl item iii must be observ,None,4.843294,4.669275
1273,Law 7565/1986 - Brazilian Aeronautical Code,"Air mortgage credit takes precedence over any other, with the exception of those resulting from: I - judicial expenses, labor and tax credits, and airport fees; II - expenses for rescue services; expenses incurred by the aircraft commander, in the performance of his duties, when indispensable to the continuation of the flight; and expenses incurred for the maintenance of the aircraft. Sole paragraph. Preference will be exercised: a) in the case of loss or damage to the aircraft, on the insurance value; b) in case of destruction or unusability, on the value of the recovered materials or indemnifications received from
third parties; c) in the case of expropriation, on the value of the indemnification.",None,air mortgag credit take preced over ani other with the except of those result from i judici expens labor and tax credit and airport fee ii expens for rescu servic expens incur by the aircraft command in the perform of hi duti when indispens to the continu of the flight and expens incur for the mainten of the aircraft sole paragraph prefer will be exercis a in the case of loss or damag to the aircraft on the insur valu b in case of destruct or unus on the valu of the recov materi or indemnif receiv from third parti c in the case of expropri on the valu of the indemnif,None,7.17534,5.993441
1274,Law 7565/1986 - Brazilian Aeronautical Code,"A legal mortgage will be given in favor of the Federal Government on aircraft, parts and equipment acquired abroad with endorsement, guarantee or any other guaranty from the National Treasury or its financial agents.",None,a legal mortgag will be given in favor of the feder govern on aircraft part and equip acquir abroad with endors guarante or ani other guaranti from the nation treasuri or it financi agent,None,5.1773186,6.426856
1275,Law 7565/1986 - Brazilian Aeronautical Code,"The assets mentioned in the previous article will be adjudicated to the Union, if it so requests in the Federal Court, proving: I - bankruptcy, insolvency, judicial or extrajudicial liquidation, before the payment of the debt guaranteed by the National Treasury or its financial agents is completed; II - the occurrence of the facts foreseen in article 189, I and II of this Code.",None,the asset mention in the previou articl will be adjud to the union if it so request in the feder court prove i bankruptci insolv judici or extrajudici liquid befor the payment of the debt guarante by the nation treasuri or it financi agent is complet ii the occurr of the fact foreseen in articl i and ii of thi code,None,7.058884,5.4102497
1276,Law 7565/1986 - Brazilian Aeronautical Code,"The debt to be paid by the Federal Government or its financial agents, due or falling due, will be collected from the purchaser or bankrupt estate for the amounts spent at the time of payment. Foreign currency conversion, as the case may be, will be made at the exchange rate of the day, with due regard for the pertinent complementary legislation.",None,the debt to be paid by the feder govern or it financi agent due or fall due will be collect from the purchas or bankrupt estat for the amount spent at the time of payment foreign currenc convers a the case may be will be made at the exchang rate of the day with due regard for the pertin complementari legisl,None,7.449784,5.427017
1277,Law 7565/1986 - Brazilian Aeronautical Code,The value of the aircraft awarded to the Union will be that of the date of said award.,None,the valu of the aircraft award to the union will be that of the date of said award,None,7.555007,5.69327
1278,Law 7565/1986 - Brazilian Aeronautical Code,"The value of the aircraft awarded to the Union will be deducted from the amount of the credit provided for in this article, and the balance will be collected.",None,the valu of the aircraft award to the union will be deduct from the amount of the credit provid for in thi articl and the balanc will be collect,None,7.5361133,5.995627
1279,Law 7565/1986 - Brazilian Aeronautical Code,"If the value of the aircraft is greater than the sums spent or to be spent by the Federal Government or its financial agents, the latter may sell the referred aircraft at auction for the appraised value.",None,if the valu of the aircraft is greater than the sum spent or to be spent by the feder govern or it financi agent the latter may sell the refer aircraft at auction for the apprais valu,None,8.989318,3.9482327
1280,Law 7565/1986 - Brazilian Aeronautical Code,"The amounts spent or to be spent shall be paid with the price obtained, and the balance shall be deposited, as the case may be, in favor of the bankrupt estate or liquidator.",None,the amount spent or to be spent shall be paid with the price obtain and the balanc shall be deposit a the case may be in favor of the bankrupt estat or liquid,None,7.26311,5.737267
1281,Law 7565/1986 - Brazilian Aeronautical Code,"If the first auction does not reach a bid higher than or equal to the appraisal, a new conditional auction will be held on the same day for the highest price.",None,if the first auction doe not reach a bid higher than or equal to the apprais a new condit auction will be held on the same day for the highest price,None,10.634655,5.2751307
1282,Law 7565/1986 - Brazilian Aeronautical Code,"If the price reached at the auction is not higher than the Union's claim, the Union may choose to adjudicate to its please.",None,if the price reach at the auction is not higher than the union 's claim the union may choos to adjud to it plea,None,7.5933156,4.828941
1283,Law 7565/1986 - Brazilian Aeronautical Code,"The fiduciary alienation in guarantee transfers to the creditor the resolvable domain and the indirect possession of the aircraft or its equipment, regardless of the respective tradition, the debtor becoming the direct possessor and depositary with all the responsibilities and charges incumbent upon him according to the civil and criminal law.",None,the fiduciari alien in guarante transfer to the creditor the resolv domain and the indirect posse of the aircraft or it equip regardless of the respect tradit the debtor becom the direct possessor and depositari with all the respons and charg incumb upon him accord to the civil and crimin law,None,5.5719733,3.525269
1284,Law 7565/1986 - Brazilian Aeronautical Code,"The fiduciary alienation in guarantee of an aircraft or its engines must be made by public or private instrument, which will contain I - the amount of the debt, the interest rate, the commissions, whose collection is allowed, the penalty clause, and the monetary correction stipulation, if any, with the exact indication of the applicable indexes; II - the due date and place of payment; III - a description of the aircraft or its engines, with the particulars shown on its registration, and on its registration and airworthiness certificates.",None,the fiduciari alien in guarante of an aircraft or it engin must be made by public or privat instrument which will contain i the amount of the debt the interest rate the commiss whose collect is allow the penalti claus and the monetari correct stipul if ani with the exact indic of the applic index ii the due date and place of payment iii a descript of the aircraft or it engin with the particular shown on it registr and on it registr and airworthi certif,None,7.395267,5.6418967
1285,Law 7565/1986 - Brazilian Aeronautical Code,"In the case of fiduciary alienation of aircraft under construction or of their components, the instrument will include a description as per the respective agreement and the stage it is at.",None,in the case of fiduciari alien of aircraft under construct or of their compon the instrument will includ a descript a per the respect agreement and the stage it is at,None,5.563656,5.9718933
1286,Law 7565/1986 - Brazilian Aeronautical Code,"In the case of the previous paragraph, the fiduciary domain will be transferred, upon registration, over the component parts, and will extend to the built aircraft, regardless of a subsequent formality.",None,in the case of the previou paragraph the fiduciari domain will be transfer upon registr over the compon part and will extend to the built aircraft regardless of a subsequ formal,None,5.4823446,4.276613
1287,Law 7565/1986 - Brazilian Aeronautical Code,The fiduciary alienation is only valid and effective after registration with the Brazilian Aeronautical Registry.,None,the fiduciari alien is onli valid and effect after registr with the brazilian aeronaut registri,None,3.8610141,3.0187364
1288,Law 7565/1986 - Brazilian Aeronautical Code,"In the event of default on the guaranteed obligation, the fiduciary creditor may alienate the object of the guarantee to third parties and apply the respective price to pay his credit and the expenses resulting from collection, delivering to the debtor the balance, if any.",None,in the event of default on the guarante oblig the fiduciari creditor may alien the object of the guarante to third parti and appli the respect price to pay hi credit and the expens result from collect deliv to the debtor the balanc if ani,None,5.95923,3.6215034
1289,Law 7565/1986 - Brazilian Aeronautical Code,"If the price does not suffice to pay the claim and expenses, the debtor remains obliged to pay balance.",None,if the price doe not suffic to pay the claim and expens the debtor remain oblig to pay balanc,None,7.2824965,5.546148
1290,Law 7565/1986 - Brazilian Aeronautical Code,"In bankruptcy, liquidation or insolvency of the debtor, the creditor is ensured the right to request the refund of asset that is fiduciarily alienated.",None,in bankruptci liquid or insolv of the debtor the creditor is ensur the right to request the refund of asset that is fiduciarili alien,None,5.888754,3.621853
1291,Law 7565/1986 - Brazilian Aeronautical Code,"The fiduciary owner or creditor may proceed with the judicial search and seizure of the asset fiduciarily sold, in the event of the creditor's arrears or default.",None,the fiduciari owner or creditor may proceed with the judici search and seizur of the asset fiduciarili sold in the event of the creditor 's arrear or default,None,5.908414,3.6387298
1292,Law 7565/1986 - Brazilian Aeronautical Code,"In the event of bankruptcy, insolvency, judicial or extrajudicial liquidation of the purchaser or importer, without payment of the debt to the seller, and the National Treasury or its financial agents having to pay it, the Federal Government will have the right to receive the amount spent with the respective expenses and legal consequences, less the value of the aircraft, parts and equipment, object of the guarantee, proceeding in conformity with the provisions regarding legal mortgages (articles 144 and 145).",None,in the event of bankruptci insolv judici or extrajudici liquid of the purchas or import without payment of the debt to the seller and the nation treasuri or it financi agent have to pay it the feder govern will have the right to receiv the amount spent with the respect expens and legal consequ le the valu of the aircraft part and equip object of the guarante proceed in conform with the provis regard legal mortgag articl and,None,7.1418967,5.6289377
1293,Law 7565/1986 - Brazilian Aeronautical Code,"Kidnapping is admitted: I - in case of dispossession of the aircraft by illegal means; II - in case of damage to private property caused by the aircraft making a forced landing there. Sole Paragraph. In the hypothesis under II, sequestration will not be allowed if sufficient bond has been posted to cover the damage caused.",None,kidnap is admit i in case of dispossess of the aircraft by illeg mean ii in case of damag to privat properti caus by the aircraft make a forc land there sole paragraph in the hypothesi under ii sequestr will not be allow if suffici bond ha been post to cover the damag caus,None,6.341326,6.384681
1294,Law 7565/1986 - Brazilian Aeronautical Code,"Every time an attachment or seizure falls upon an aircraft or its engines, it must be registered with the Brazilian Aeronautical Registry.",None,everi time an attach or seizur fall upon an aircraft or it engin it must be regist with the brazilian aeronaut registri,None,6.8010435,4.3933783
1295,Law 7565/1986 - Brazilian Aeronautical Code,The safekeeping or deposit of aircraft that have been pledged or in any way apprehended judicially shall be in accordance with the provisions of Articles 312 to 315 of this Code.,None,the safekeep or deposit of aircraft that have been pledg or in ani way apprehend judici shall be in accord with the provis of articl to of thi code,None,6.5142474,6.865193
1296,Law 7565/1986 - Brazilian Aeronautical Code,"At the discretion of the civil aviation authority, foreign crew members may be admitted into Brazilian air services, provided there is reciprocity or bilateral agreement on the matter.",None,at the discret of the civil aviat author foreign crew member may be admit into brazilian air servic provid there is reciproc or bilater agreement on the matter,None,3.6176317,2.9605334
1297,Law 7565/1986 - Brazilian Aeronautical Code,"In the form of the pertinent regulations and in accordance with operational requirements, the crew will consist of holders of a flight license and certificates of physical capability and technical qualification, which accredit them for the exercise of their respective functions.",None,in the form of the pertin regul and in accord with oper requir the crew will consist of holder of a flight licens and certif of physic capabl and technic qualif which accredit them for the exercis of their respect function,None,5.188837,7.8839574
